idx,dataset,y,pred_target,crawler_success,gs_success,gs_radius_found,angle_x_crawler_gs_deg,sphere_frac,sphere_vol,dist_x_to_crawler,dist_x_to_gs,dist_crawler_to_gs,ring_n,ring_r_min,ring_r_max,ring_count_y0,ring_count_y1,ring_count_pred0,ring_count_pred1,attr_methods,attr_baselines,attr_ig_steps,attr_topk,attr_sg_samples,attr_sg_stdevs,attr_sg_nt_type,attr_perturb_samples,attr_perturbations_per_eval,attr_ig_zero_success,attr_ig_zero_sensitivity,attr_ig_zero_fidelity_del_auc,attr_ig_zero_fidelity_ins_auc,attr_ig_zero_fidelity_del_delta_topk,attr_ig_zero_fidelity_ins_delta_topk,attr_ig_zero_stability_lipschitz,attr_ig_zero_stability_mean_attr_change,attr_ig_zero_cosine_truegrad,attr_ig_zero_boundary_alignment,attr_ig_boundarycrawler_success,attr_ig_boundarycrawler_sensitivity,attr_ig_boundarycrawler_fidelity_del_auc,attr_ig_boundarycrawler_fidelity_ins_auc,attr_ig_boundarycrawler_fidelity_del_delta_topk,attr_ig_boundarycrawler_fidelity_ins_delta_topk,attr_ig_boundarycrawler_stability_lipschitz,attr_ig_boundarycrawler_stability_mean_attr_change,attr_ig_boundarycrawler_cosine_truegrad,attr_ig_boundarycrawler_boundary_alignment,attr_ig_gs_success,attr_ig_gs_sensitivity,attr_ig_gs_fidelity_del_auc,attr_ig_gs_fidelity_ins_auc,attr_ig_gs_fidelity_del_delta_topk,attr_ig_gs_fidelity_ins_delta_topk,attr_ig_gs_stability_lipschitz,attr_ig_gs_stability_mean_attr_change,attr_ig_gs_cosine_truegrad,attr_ig_gs_boundary_alignment,attr_lime_zero_success,attr_lime_zero_sensitivity,attr_lime_zero_fidelity_del_auc,attr_lime_zero_fidelity_ins_auc,attr_lime_zero_fidelity_del_delta_topk,attr_lime_zero_fidelity_ins_delta_topk,attr_lime_zero_stability_lipschitz,attr_lime_zero_stability_mean_attr_change,attr_lime_zero_cosine_truegrad,attr_lime_zero_boundary_alignment,attr_lime_boundarycrawler_success,attr_lime_boundarycrawler_sensitivity,attr_lime_boundarycrawler_fidelity_del_auc,attr_lime_boundarycrawler_fidelity_ins_auc,attr_lime_boundarycrawler_fidelity_del_delta_topk,attr_lime_boundarycrawler_fidelity_ins_delta_topk,attr_lime_boundarycrawler_stability_lipschitz,attr_lime_boundarycrawler_stability_mean_attr_change,attr_lime_boundarycrawler_cosine_truegrad,attr_lime_boundarycrawler_boundary_alignment,attr_lime_gs_success,attr_lime_gs_sensitivity,attr_lime_gs_fidelity_del_auc,attr_lime_gs_fidelity_ins_auc,attr_lime_gs_fidelity_del_delta_topk,attr_lime_gs_fidelity_ins_delta_topk,attr_lime_gs_stability_lipschitz,attr_lime_gs_stability_mean_attr_change,attr_lime_gs_cosine_truegrad,attr_lime_gs_boundary_alignment,attr_ks_zero_success,attr_ks_zero_sensitivity,attr_ks_zero_fidelity_del_auc,attr_ks_zero_fidelity_ins_auc,attr_ks_zero_fidelity_del_delta_topk,attr_ks_zero_fidelity_ins_delta_topk,attr_ks_zero_stability_lipschitz,attr_ks_zero_stability_mean_attr_change,attr_ks_zero_cosine_truegrad,attr_ks_zero_boundary_alignment,attr_ks_boundarycrawler_success,attr_ks_boundarycrawler_sensitivity,attr_ks_boundarycrawler_fidelity_del_auc,attr_ks_boundarycrawler_fidelity_ins_auc,attr_ks_boundarycrawler_fidelity_del_delta_topk,attr_ks_boundarycrawler_fidelity_ins_delta_topk,attr_ks_boundarycrawler_stability_lipschitz,attr_ks_boundarycrawler_stability_mean_attr_change,attr_ks_boundarycrawler_cosine_truegrad,attr_ks_boundarycrawler_boundary_alignment,attr_ks_gs_success,attr_ks_gs_sensitivity,attr_ks_gs_fidelity_del_auc,attr_ks_gs_fidelity_ins_auc,attr_ks_gs_fidelity_del_delta_topk,attr_ks_gs_fidelity_ins_delta_topk,attr_ks_gs_stability_lipschitz,attr_ks_gs_stability_mean_attr_change,attr_ks_gs_cosine_truegrad,attr_ks_gs_boundary_alignment
0,data_wgs,0,0,True,True,2.31,6.115863158699713,5e-06,8.175552473623658e-05,2.2813851833343506,2.2989838123321533,0.24497534334659576,0,2.2813851833343506,2.31,0,0,0,0,"ig,lime,ks","zero,boundarycrawler,gs",64,1,50,0.1,smoothgrad,300,64,True,,1.2243671417236328,3.1047682762145996,2.83363676071167,2.83363676071167,1.246733546257019,0.013157194604476292,0.6327326893806458,0.9878222942352295,True,,1.0411159992218018,1.8207992315292358,2.4665286540985107,2.46652889251709,1.2467336654663086,0.013157204802458486,0.9765337109565735,0.9857574105262756,True,,1.1087080240249634,1.7291010618209839,2.319291591644287,2.319291591644287,1.2467219829559326,0.013157188473269344,0.9910048842430115,0.9814557433128357,True,,1.2243671417236328,3.1047682762145996,2.83363676071167,2.83363676071167,2.805236577987671,0.013934769202023745,0.6389508843421936,0.9865368604660034,True,,1.0411159992218018,1.8207992315292358,2.4665286540985107,2.46652889251709,2.058570623397827,0.01442052503892531,0.9742850661277771,0.9839898347854614,True,,1.1087080240249634,1.7291010618209839,2.319291591644287,2.319291591644287,2.069934606552124,0.014425380985873442,0.9898169040679932,0.979770302772522,True,,1.2243671417236328,3.1047682762145996,2.83363676071167,2.83363676071167,1.2440365552902222,0.012284897042748828,0.6327351927757263,0.9878218173980713,True,,1.0411159992218018,1.8207992315292358,2.4665286540985107,2.46652889251709,1.2439651489257812,0.012284431280568242,0.976533830165863,0.9857574701309204,True,,1.1087080240249634,1.7291010618209839,2.319291591644287,2.319291591644287,1.2437934875488281,0.012284398032352328,0.9910048246383667,0.9814556837081909
1,data_wgs,0,0,True,True,3.5599999999999956,0.12920463966461368,5e-05,0.0019884897029502466,3.5579655170440674,3.5584535598754883,0.008126186206936836,0,3.5579655170440674,3.5599999999999956,0,0,0,0,"ig,lime,ks","zero,boundarycrawler,gs",64,1,50,0.1,smoothgrad,300,64,True,,2.614712715148926,3.7695698738098145,3.1356658935546875,3.1356658935546875,1.2452784776687622,0.012204931226248543,0.9517389535903931,0.9912026524543762,True,,1.863532304763794,3.256092071533203,4.005697727203369,4.005697727203369,1.245304822921753,0.012204969379430016,0.9627704620361328,0.9890056848526001,True,,1.8612889051437378,3.2591326236724854,4.010583400726318,4.01058292388916,1.2453054189682007,0.012204956511656444,0.9623265266418457,0.9891003370285034,True,,2.614712715148926,3.7695698738098145,3.1356658935546875,3.1356658935546875,11.136754989624023,0.013802904806410273,0.9487780332565308,0.9898995161056519,True,,1.863532304763794,3.256092071533203,4.005697727203369,4.005697727203369,9.831981658935547,0.014852744507758567,0.9607205986976624,0.9878712892532349,True,,1.8612889051437378,3.2591326236724854,4.010583400726318,4.01058292388916,9.802474975585938,0.014850747189484537,0.9602586627006531,0.9879674911499023,True,,2.614712715148926,3.7695698738098145,3.1356658935546875,3.1356658935546875,1.2465153932571411,0.014398230332881212,0.9517390727996826,0.9912027716636658,True,,1.863532304763794,3.256092071533203,4.005697727203369,4.005697727203369,1.246777057647705,0.014398189339165887,0.9627704620361328,0.9890056252479553,True,,1.8612889051437378,3.2591326236724854,4.010583400726318,4.01058292388916,1.246671438217163,0.014398115679311256,0.9623265862464905,0.9891003966331482
2,data_wgs,0,0,True,True,2.9599999999999977,0.9620952459403201,1e-05,0.0002714552896232731,2.939505100250244,2.941655397415161,0.049430135637521744,0,2.939505100250244,2.9599999999999977,0,0,0,0,"ig,lime,ks","zero,boundarycrawler,gs",64,1,50,0.1,smoothgrad,300,64,True,,1.1717612743377686,4.016651153564453,4.227764129638672,4.227764129638672,1.244997501373291,0.010513643221929669,0.6196978092193604,0.9868614673614502,True,,1.3160810470581055,2.2882778644561768,3.1470978260040283,3.1470978260040283,1.2450320720672607,0.010513641902556022,0.9791702032089233,0.9850571751594543,True,,1.3297204971313477,2.2697763442993164,3.1173877716064453,3.1173877716064453,1.2450320720672607,0.010513656190596521,0.9816871285438538,0.9843599200248718,True,,1.1717612743377686,4.016651153564453,4.227764129638672,4.227764129638672,1.9257572889328003,0.01430675657466054,0.6236738562583923,0.9860285520553589,True,,1.3160810470581055,2.2882778644561768,3.1470978260040283,3.1470978260040283,2.2087879180908203,0.015124227770138532,0.9775980114936829,0.9837191104888916,True,,1.3297204971313477,2.2697763442993164,3.1173877716064453,3.1173877716064453,2.2091379165649414,0.015123569748053949,0.9802465438842773,0.9830255508422852,True,,1.1717612743377686,4.016651153564453,4.227764129638672,4.227764129638672,1.2468750476837158,0.013113316847011447,0.6197004318237305,0.9868609309196472,True,,1.3160810470581055,2.2882778644561768,3.1470978260040283,3.1470978260040283,1.2468489408493042,0.013113137454881022,0.979170024394989,0.98505699634552,True,,1.3297204971313477,2.2697763442993164,3.1173877716064453,3.1173877716064453,1.2468963861465454,0.013113102262529234,0.9816869497299194,0.9843598008155823
3,data_wgs,0,0,True,True,6.359999999999986,1.7176943803931408,0.0,0.0,6.344180583953857,6.347593784332275,0.19027218222618103,0,6.344180583953857,6.359999999999986,0,0,0,0,"ig,lime,ks","zero,boundarycrawler,gs",64,1,50,0.1,smoothgrad,300,64,True,,3.8879570960998535,6.543617248535156,6.660114288330078,6.660114765167236,1.2465059757232666,0.011299856891855597,0.9324419498443604,0.994330883026123,True,,3.4069042205810547,5.663665771484375,6.941718101501465,6.941718101501465,1.2466120719909668,0.011299802238742511,0.9729771018028259,0.9866585731506348,True,,3.354407787322998,5.734888553619385,7.056074142456055,7.056074619293213,1.2465059757232666,0.011299836961552501,0.9676570892333984,0.9879231452941895,True,,3.8879570960998535,6.543617248535156,6.660114288330078,6.660114765167236,1.8213087320327759,0.012578613900889954,0.930749773979187,0.9938250184059143,True,,3.4069042205810547,5.663665771484375,6.941718101501465,6.941718101501465,2.1536731719970703,0.012576946678260962,0.9720793962478638,0.9860234260559082,True,,3.354407787322998,5.734888553619385,7.056074142456055,7.056074619293213,2.2464749813079834,0.012599046210137506,0.9666228890419006,0.9872846603393555,True,,3.8879570960998535,6.543617248535156,6.660114288330078,6.660114765167236,1.2455071210861206,0.01453315035517638,0.9324420690536499,0.9943308234214783,True,,3.4069042205810547,5.663665771484375,6.941718101501465,6.941718101501465,1.2456028461456299,0.014532293976905445,0.9729769229888916,0.98665851354599,True,,3.354407787322998,5.734888553619385,7.056074142456055,7.056074619293213,1.2454231977462769,0.014531818660907447,0.9676569700241089,0.9879230856895447
4,data_wgs,1,1,True,True,3.0599999999999974,5.503089235371411,1e-05,0.00028718231060417544,3.0234577655792236,3.0484771728515625,0.2925530970096588,1,3.0234577655792236,3.0599999999999974,0,1,0,1,"ig,lime,ks","zero,boundarycrawler,gs",64,1,50,0.1,smoothgrad,300,64,True,,0.8211438059806824,2.4123740196228027,4.561436653137207,4.561437129974365,1.3939789533615112,0.013326360688855251,0.989412248134613,-0.9615570306777954,True,,1.6134597063064575,2.914616107940674,3.624083995819092,3.624083995819092,1.3939327001571655,0.01332632324192673,0.9865139722824097,-0.9649150371551514,True,,1.719225287437439,2.837639808654785,3.426947593688965,3.426947593688965,1.3939327001571655,0.013326344390710195,0.9944956302642822,-0.9546608924865723,True,,0.8211438059806824,2.4123740196228027,4.561436653137207,4.561437129974365,1.697857141494751,0.015310142243591448,0.9884592294692993,-0.9597726464271545,True,,1.6134597063064575,2.914616107940674,3.624083995819092,3.624083995819092,1.7010011672973633,0.015495481559385856,0.9851740598678589,-0.9627853631973267,True,,1.719225287437439,2.837639808654785,3.426947593688965,3.426947593688965,1.7026991844177246,0.015498987371878077,0.9936919212341309,-0.9524288177490234,True,,0.8211438059806824,2.4123740196228027,4.561436653137207,4.561437129974365,1.3980096578598022,0.010897392657352612,0.989412248134613,-0.9615569710731506,True,,1.6134597063064575,2.914616107940674,3.624083995819092,3.624083995819092,1.398034930229187,0.010897237559159596,0.9865140914916992,-0.9649152755737305,True,,1.719225287437439,2.837639808654785,3.426947593688965,3.426947593688965,1.3979549407958984,0.010897298999285947,0.9944956302642822,-0.954660952091217
5,data_wgs,1,1,True,True,4.609999999999992,2.226707707646226,1.5e-05,0.0009999797902773859,4.606542110443115,4.601724147796631,0.17898626625537872,0,4.606542110443115,4.609999999999992,0,0,0,0,"ig,lime,ks","zero,boundarycrawler,gs",64,1,50,0.1,smoothgrad,300,64,True,,2.1370186805725098,3.3614401817321777,5.327098369598389,5.327098369598389,1.389223337173462,0.010758143399531643,0.9984241724014282,-0.9360086917877197,True,,2.3379058837890625,4.294122695922852,5.492109298706055,5.492109298706055,1.3892759084701538,0.01075820770735542,0.9873613715171814,-0.9639657139778137,True,,2.2731964588165283,4.341217041015625,5.612720489501953,5.612720489501953,1.389275074005127,0.01075821068758766,0.9834913015365601,-0.9681141376495361,True,,2.1370186805725098,3.3614401817321777,5.327098369598389,5.327098369598389,1.8967161178588867,0.014499514111472914,0.998593270778656,-0.9349135160446167,True,,2.3379058837890625,4.294122695922852,5.492109298706055,5.492109298706055,1.7866127490997314,0.014378179964842275,0.9866777062416077,-0.9628244638442993,True,,2.2731964588165283,4.341217041015625,5.612720489501953,5.612720489501953,1.788140058517456,0.014380930517412101,0.9826915860176086,-0.9670107960700989,True,,2.1370186805725098,3.3614401817321777,5.327098369598389,5.327098369598389,1.3983124494552612,0.01366421120086064,0.9984242916107178,-0.936008632183075,True,,2.3379058837890625,4.294122695922852,5.492109298706055,5.492109298706055,1.3981326818466187,0.013664269051514567,0.9873614311218262,-0.963965892791748,True,,2.2731964588165283,4.341217041015625,5.612720489501953,5.612720489501953,1.398903250694275,0.01366663013274471,0.9834914803504944,-0.9681143164634705
6,data_wgs,0,0,True,True,3.209999999999997,3.201097560338681,0.0,0.0,3.199618339538574,3.1999480724334717,0.17875005304813385,0,3.199618339538574,3.209999999999997,0,0,0,0,"ig,lime,ks","zero,boundarycrawler,gs",64,1,50,0.1,smoothgrad,300,64,True,,1.710821509361267,3.966109037399292,3.882420301437378,3.882420539855957,1.2467612028121948,0.01298906955247124,0.7452389001846313,0.9962080121040344,True,,1.5603324174880981,2.637692928314209,3.44394588470459,3.443946123123169,1.2467488050460815,0.012989054271019995,0.9777586460113525,0.9854356646537781,True,,1.5110127925872803,2.704601764678955,3.551379680633545,3.551380157470703,1.2467488050460815,0.01298907072438548,0.9682356119155884,0.9877901077270508,True,,1.710821509361267,3.966109037399292,3.882420301437378,3.882420539855957,4.353634834289551,0.012012103130109609,0.7509395480155945,0.9954237937927246,True,,1.5603324174880981,2.637692928314209,3.44394588470459,3.443946123123169,3.513320207595825,0.013353229205434521,0.9763698577880859,0.9843055009841919,True,,1.5110127925872803,2.704601764678955,3.551379680633545,3.551380157470703,3.4866836071014404,0.013327110873069615,0.96647047996521,0.9866810441017151,True,,1.710821509361267,3.966109037399292,3.882420301437378,3.882420539855957,1.2471866607666016,0.010576946435806651,0.7452403903007507,0.9962078332901001,True,,1.5603324174880981,2.637692928314209,3.44394588470459,3.443946123123169,1.2469409704208374,0.01057666886287431,0.977758526802063,0.9854356050491333,True,,1.5110127925872803,2.704601764678955,3.551379680633545,3.551380157470703,1.2470396757125854,0.010576828111273548,0.968235433101654,0.9877899885177612
7,data_wgs,1,1,True,True,3.3099999999999965,0.4747107510547386,0.0,0.0,3.303177833557129,3.3037102222442627,0.027348212897777557,0,3.303177833557129,3.3099999999999965,0,0,0,0,"ig,lime,ks","zero,boundarycrawler,gs",64,1,50,0.1,smoothgrad,300,64,True,,0.9310791492462158,2.752378225326538,5.016475677490234,5.016475677490234,1.3941775560379028,0.015602851814279953,0.9852607846260071,-0.9662752151489258,True,,1.7599586248397827,3.2280092239379883,4.010972023010254,4.010972023010254,1.3941580057144165,0.015602737587566176,0.9843072891235352,-0.9672775268554688,True,,1.7698466777801514,3.2208139896392822,3.992542266845703,3.992542028427124,1.3941677808761597,0.015602794165412584,0.98514723777771,-0.966395914554596,True,,0.9310791492462158,2.752378225326538,5.016475677490234,5.016475677490234,1.647147536277771,0.014366235545215508,0.9842185974121094,-0.9647156000137329,True,,1.7599586248397827,3.2280092239379883,4.010972023010254,4.010972023010254,1.6543405055999756,0.014416501065716148,0.9830861687660217,-0.965532124042511,True,,1.7698466777801514,3.2208139896392822,3.992542266845703,3.992542028427124,1.655042290687561,0.014417494911079605,0.9839645028114319,-0.9646368026733398,True,,0.9310791492462158,2.752378225326538,5.016475677490234,5.016475677490234,1.397125005722046,0.013948410749435425,0.9852607846260071,-0.9662752747535706,True,,1.7599586248397827,3.2280092239379883,4.010972023010254,4.010972023010254,1.3975681066513062,0.0139501568240424,0.9843071699142456,-0.9672774076461792,True,,1.7698466777801514,3.2208139896392822,3.992542266845703,3.992542028427124,1.397097110748291,0.013948095069887737,0.9851471185684204,-0.9663957953453064
8,data_wgs,1,1,True,True,1.1600000000000006,9.837840298142817,0.0,0.0,1.1235833168029785,1.1419063806533813,0.19511233270168304,0,1.1235833168029785,1.1600000000000006,0,0,0,0,"ig,lime,ks","zero,boundarycrawler,gs",64,1,50,0.1,smoothgrad,300,64,True,,-0.027530908584594727,0.18711310625076294,1.6478829383850098,1.6478830575942993,1.3972915410995483,0.012707835591087738,0.8800485134124756,-0.954638659954071,True,,0.3888378143310547,0.9045425653457642,1.3820445537567139,1.382044792175293,1.3972915410995483,0.012707832114150127,0.9818609356880188,-0.969731867313385,True,,0.31829920411109924,0.9558799266815186,1.5135211944580078,1.5135213136672974,1.3972915410995483,0.012707825059381624,0.960216760635376,-0.9860506057739258,True,,-0.027530908584594727,0.18711310625076294,1.6478829383850098,1.6478830575942993,7.742021560668945,0.012975319552545746,0.8778384327888489,-0.9560081958770752,True,,0.3888378143310547,0.9045425653457642,1.3820445537567139,1.382044792175293,7.032994270324707,0.012853147981998821,0.9774798154830933,-0.9641603231430054,True,,0.31829920411109924,0.9558799266815186,1.5135211944580078,1.5135213136672974,7.034030914306641,0.012853475101292134,0.9534326791763306,-0.9818941950798035,True,,-0.027530908584594727,0.18711310625076294,1.6478829383850098,1.6478830575942993,1.3825626373291016,0.015148829808458686,0.8800492286682129,-0.9546381235122681,True,,0.3888378143310547,0.9045425653457642,1.3820445537567139,1.382044792175293,1.3830381631851196,0.015149396060345073,0.9818610548973083,-0.9697319865226746,True,,0.31829920411109924,0.9558799266815186,1.5135211944580078,1.5135213136672974,1.3830538988113403,0.01514878017672648,0.9602170586585999,-0.9860507845878601
9,data_wgs,0,0,True,True,4.159999999999994,1.4528490760569968,0.0001,0.005390235008381139,4.142179489135742,4.1350202560424805,0.10516579449176788,0,4.142179489135742,4.159999999999994,0,0,0,0,"ig,lime,ks","zero,boundarycrawler,gs",64,1,50,0.1,smoothgrad,300,64,True,,2.512052536010742,4.612183570861816,4.450916767120361,4.4509172439575195,1.2464524507522583,0.012959952163510025,0.8711568117141724,0.9995046854019165,True,,2.2253055572509766,3.4686241149902344,4.309257507324219,4.309257984161377,1.2464520931243896,0.012959990095502387,0.9856926202774048,0.9831834435462952,True,,2.1962881088256836,3.5079894065856934,4.372466087341309,4.372466087341309,1.246383547782898,0.012960004484436164,0.9821970462799072,0.9842150211334229,True,,2.512052536010742,4.612183570861816,4.450916767120361,4.4509172439575195,2.2431907653808594,0.016665231599472464,0.8670063018798828,0.999205470085144,True,,2.2253055572509766,3.4686241149902344,4.309257507324219,4.309257984161377,2.2140002250671387,0.016805820011844236,0.9846997261047363,0.9821090698242188,True,,2.1962881088256836,3.5079894065856934,4.372466087341309,4.372466087341309,2.2375388145446777,0.016774303993831077,0.9810775518417358,0.9831594228744507,True,,2.512052536010742,4.612183570861816,4.450916767120361,4.4509172439575195,1.245966911315918,0.012592433280466745,0.8711574673652649,0.999504804611206,True,,2.2253055572509766,3.4686241149902344,4.309257507324219,4.309257984161377,1.2459650039672852,0.012593021173961461,0.9856926202774048,0.9831834435462952,True,,2.1962881088256836,3.5079894065856934,4.372466087341309,4.372466087341309,1.246188759803772,0.012593055159474413,0.9821970462799072,0.9842150807380676
