num_feature,feature_1,feature_2,class,gs_success,radius_found,x_enemy_0,x_enemy_1,x_boundary_0,x_boundary_1,dist_x0_enemy,dist_x0_boundary
2,-2.2726612091064453,1.1614233255386353,0,True,2.31,-0.4036067724227905,2.51889705657959,-0.41251999139785767,2.512423276901245,2.309999942779541,2.2989838123321533
2,-2.514897584915161,-1.0346366167068481,0,True,3.5599999999999956,0.7031078338623047,0.48787498474121094,0.7017099857330322,0.4872136116027832,3.56000018119812,3.5584535598754883
2,-3.3907930850982666,1.8314083814620972,0,True,2.9599999999999977,-0.8749632835388184,3.3909597396850586,-0.8905550241470337,3.3812944889068604,2.9600000381469727,2.941655397415161
2,-5.341611385345459,-1.6895804405212402,0,True,6.359999999999986,0.32863283157348633,1.1910333633422852,0.31757164001464844,1.1854140758514404,6.360000133514404,6.347593784332275
2,3.2630324363708496,2.099590301513672,1,True,3.0599999999999974,0.8022928237915039,0.28070080280303955,0.8115589618682861,0.2875500023365021,3.059999704360962,3.0484771728515625
2,3.8107495307922363,4.382350921630859,1,True,4.609999999999992,-0.21154165267944336,2.1299571990966797,-0.20432046055793762,2.134000778198242,4.6100006103515625,4.601724147796631
2,-3.1138174533843994,0.7868638634681702,0,True,3.209999999999997,-0.2565572261810303,2.249793767929077,-0.2655044198036194,2.2452125549316406,3.2100000381469727,3.1999480724334717
2,3.588545083999634,2.0918264389038086,1,True,3.3099999999999965,0.7270352840423584,0.42813754081726074,0.7324727177619934,0.4312988519668579,3.309999704360962,3.3037102222442627
2,0.8717241287231445,2.509019613265991,1,True,1.1600000000000006,-0.22813141345977783,2.1403493881225586,-0.21097604930400848,2.146099805831909,1.159999966621399,1.1419063806533813
2,-3.5697689056396484,-0.3139846920967102,0,True,4.159999999999994,-0.041734933853149414,1.8902335166931152,-0.06292010843753815,1.876997470855713,4.160000324249268,4.1350202560424805
2,5.139566898345947,0.3235662281513214,1,True,3.8099999999999947,1.798285722732544,-1.507264256477356,1.7988544702529907,-1.5069526433944702,3.809999942779541,3.809351682662964
2,2.7238712310791016,3.1133639812469482,1,True,3.0599999999999974,0.10092329978942871,1.537374496459961,0.11821699142456055,1.5477652549743652,3.059999704360962,3.0398247241973877
2,3.884537696838379,2.3992841243743896,1,True,3.759999999999995,0.4556565284729004,0.8564375638961792,0.49005237221717834,0.871914267539978,3.760000228881836,3.722282648086548
2,-3.0623574256896973,2.3597359657287598,0,True,2.4099999999999997,-0.883277416229248,3.3891587257385254,-0.892486572265625,3.38480806350708,2.4100000858306885,2.399815082550049
2,3.8983302116394043,3.3810837268829346,1,True,4.209999999999994,0.1190037727355957,1.526146411895752,0.1277494579553604,1.5304388999938965,4.210000038146973,4.200257778167725
2,-2.4385204315185547,-0.42506125569343567,0,True,3.209999999999997,0.452380895614624,0.9702130556106567,0.43941622972488403,0.9639556407928467,3.2100000381469727,3.1956043243408203
2,-4.600019454956055,1.800007939338684,0,True,4.059999999999994,-1.2622885704040527,4.111533164978027,-1.2840309143066406,4.096475601196289,4.059999465942383,4.033552169799805
2,-2.8846213817596436,0.7322841882705688,0,True,3.0599999999999974,-0.047937870025634766,1.8798143863677979,-0.06146017089486122,1.8743443489074707,3.059999704360962,3.045413017272949
2,3.6523566246032715,1.5335183143615723,1,True,3.109999999999997,0.9502894878387451,-0.006264925003051758,0.9677388668060303,0.003678695298731327,3.109999895095825,3.089916229248047
2,4.688555717468262,0.17447201907634735,1,True,3.3599999999999963,1.6234502792358398,-1.2020196914672852,1.6295757293701172,-1.1992690563201904,3.3600001335144043,3.353285312652588
2,-3.7651991844177246,-0.7142713665962219,0,True,4.509999999999993,0.2060859203338623,1.4232497215270996,0.1911468803882599,1.4152088165283203,4.510000228881836,4.493034362792969
2,3.2168667316436768,1.7095885276794434,1,True,2.8099999999999983,0.7236683368682861,0.41341686248779297,0.738163948059082,0.4209529459476471,2.809999942779541,2.7936623096466064
2,-1.716396689414978,0.6091927289962769,0,True,2.060000000000001,0.09120631217956543,1.5972063541412354,0.09105892479419708,1.597125768661499,2.059999942779541,2.0598318576812744
2,-4.702044486999512,0.9106874465942383,0,True,4.5599999999999925,-0.7834601402282715,3.2427031993865967,-0.8066952228546143,3.2288756370544434,4.559999942779541,4.532961845397949
2,4.482021331787109,0.7693713307380676,1,True,3.459999999999996,1.5934736728668213,-1.1353318691253662,1.5941526889801025,-1.1348838806152344,3.4600002765655518,3.4591867923736572
2,-0.2863899767398834,0.19115135073661804,0,True,1.0100000000000005,0.6061924695968628,0.6637997627258301,0.6049237847328186,0.6631278991699219,1.0099999904632568,1.0085643529891968
2,4.41487455368042,2.9046826362609863,1,True,4.459999999999993,0.7062971591949463,0.4271728992462158,0.7270951271057129,0.4410669803619385,4.460000038146973,4.434988021850586
2,-4.090339660644531,-0.08452878147363663,0,True,4.509999999999993,-0.10641121864318848,2.029334306716919,-0.13762116432189941,2.0127744674682617,4.510000228881836,4.474668979644775
2,-4.196200847625732,0.8381946682929993,0,True,4.159999999999994,-0.6421899795532227,3.0002777576446533,-0.6712114810943604,2.9826226234436035,4.159999370574951,4.126029968261719
2,-2.406844139099121,-1.6037596464157104,0,True,3.759999999999995,0.8320984840393066,0.30591320991516113,0.808961033821106,0.2922714948654175,3.759999990463257,3.733140230178833
2,-2.944132089614868,-1.196468710899353,0,True,4.0099999999999945,0.5842454433441162,0.708958625793457,0.5807476043701172,0.7070696949958801,4.010000228881836,4.0060248374938965
2,-5.112444877624512,0.1501625031232834,0,True,5.25999999999999,-0.5899863243103027,2.8362317085266113,-0.5905016660690308,2.835925579071045,5.259999752044678,5.259400367736816
2,3.293604850769043,1.6479228734970093,1,True,2.859999999999998,0.9815735816955566,-0.03555893898010254,0.9871089458465576,-0.03152834624052048,2.859999895095825,2.8531527519226074
2,4.907674312591553,0.959828794002533,1,True,3.959999999999994,1.5005178451538086,-1.0583100318908691,1.5393619537353516,-1.035301685333252,3.9600000381469727,3.914853096008301
2,2.8617336750030518,3.3257980346679688,1,True,3.3099999999999965,-0.12624669075012207,1.9016938209533691,-0.08684154599905014,1.9204747676849365,3.309999704360962,3.266347885131836
2,3.9144527912139893,2.730473518371582,1,True,3.9099999999999944,0.482236385345459,0.8575098514556885,0.49434563517570496,0.8641178011894226,3.9100003242492676,3.896205425262451
2,4.002795219421387,1.5088047981262207,1,True,3.409999999999996,1.2344777584075928,-0.48230528831481934,1.2349358797073364,-0.48197585344314575,3.4100000858306885,3.409435987472534
2,-2.122657299041748,-0.91673344373703,0,True,3.159999999999997,0.7121140956878662,0.47957295179367065,0.7072356939315796,0.47717005014419556,3.1600000858306885,3.154561996459961
2,-3.324573516845703,-0.7019343376159668,0,True,4.109999999999994,0.16341805458068848,1.472005844116211,0.1607951819896698,1.4703712463378906,4.110000133514404,4.10690975189209
2,-1.6045979261398315,-0.05157269909977913,0,True,2.31,0.2673763036727905,1.3018720149993896,0.2574493885040283,1.2946946620941162,2.309999942779541,2.297750234603882
2,-2.1520137786865234,-0.5123669505119324,0,True,3.0099999999999976,0.5785210132598877,0.7542347311973572,0.5596221685409546,0.745468258857727,3.009999990463257,2.9891669750213623
2,2.7345359325408936,3.7082417011260986,1,True,3.3599999999999963,-0.16894960403442383,2.0172743797302246,-0.1471009999513626,2.029999017715454,3.359999656677246,3.3347158432006836
2,-2.445964813232422,1.2607543468475342,0,True,2.4099999999999997,-0.19523215293884277,2.122323989868164,-0.19743120670318604,2.1214823722839355,2.4099998474121094,2.4076454639434814
2,5.593510150909424,3.66573429107666,1,True,5.859999999999988,0.5972390174865723,0.6035656929016113,0.6274932622909546,0.6221082210540771,5.860000133514404,5.824515342712402
2,1.983862042427063,3.155916929244995,1,True,2.4099999999999997,-0.1119617223739624,1.9661173820495605,-0.11195473372936249,1.9661213159561157,2.4099998474121094,2.409992218017578
2,-2.3391120433807373,-0.14378133416175842,0,True,3.0099999999999976,0.3368654251098633,1.2343493700027466,0.3008527457714081,1.2158026695251465,3.009999990463257,2.969491958618164
2,3.4992096424102783,3.3444502353668213,1,True,3.8599999999999945,0.17801260948181152,1.377409815788269,0.20360314846038818,1.392566204071045,3.859999656677246,3.8302576541900635
2,-3.2504284381866455,0.837228000164032,0,True,3.3099999999999965,-0.26239585876464844,2.2612226009368896,-0.27183806896209717,2.2567226886749268,3.309999942779541,3.2995402812957764
2,4.157199382781982,2.11828351020813,1,True,3.8599999999999945,0.6709935665130615,0.461187481880188,0.7066925764083862,0.47815632820129395,3.859999656677246,3.8204729557037354
2,-1.403699278831482,-0.734272301197052,0,True,2.4599999999999995,0.6830841302871704,0.5683922171592712,0.6637014746665955,0.5562926530838013,2.4599997997283936,2.437150716781616
2,4.803584575653076,3.9441094398498535,1,True,5.30999999999999,0.01418161392211914,1.6511383056640625,0.051509756594896317,1.6690094470977783,5.309999942779541,5.268613815307617
2,3.1915478706359863,1.2712141275405884,1,True,2.559999999999999,0.930992603302002,0.06976127624511719,0.9312933683395386,0.0699211061000824,2.559999942779541,2.559659004211426
2,-3.608245372772217,-0.020194977521896362,0,True,4.059999999999994,-0.08838057518005371,2.003206253051758,-0.12179253250360489,1.983999252319336,4.059999942779541,4.021461009979248
2,-2.6245617866516113,-0.4307481348514557,0,True,3.3599999999999963,0.30019140243530273,1.223162055015564,0.29760995507240295,1.221702218055725,3.3600001335144043,3.35703444480896
2,-3.470594882965088,0.5007086992263794,0,True,3.6599999999999953,-0.2333827018737793,2.20835542678833,-0.24256262183189392,2.2035129070281982,3.6600000858306885,3.6496212482452393
2,-3.8589601516723633,-0.24205824732780457,0,True,4.359999999999993,0.08772587776184082,1.6108506917953491,0.08437416702508926,1.6092771291732788,4.360000133514404,4.356297492980957
2,-2.841912031173706,0.10266581922769547,0,True,3.3099999999999965,0.09584975242614746,1.6276756525039673,0.07904954254627228,1.6189546585083008,3.309999942779541,3.2910709381103516
2,3.8948540687561035,2.067424774169922,1,True,3.5599999999999956,0.7653625011444092,0.3704034090042114,0.7658355832099915,0.3706599175930023,3.559999942779541,3.559461832046509
2,2.9352099895477295,3.078101634979248,1,True,3.209999999999997,0.07549452781677246,1.6199766397476196,0.07783039659261703,1.6211676597595215,3.2100000381469727,3.2073781490325928
2,5.0672760009765625,2.640869379043579,1,True,4.909999999999991,0.6405329704284668,0.5167117118835449,0.6760900020599365,0.5337736010551453,4.910000324249268,4.870561122894287
2,2.510063648223877,0.36053866147994995,1,True,1.560000000000001,1.0901178121566772,-0.28549063205718994,1.1194837093353271,-0.2721301317214966,1.559999942779541,1.5277377367019653
2,-4.1917524337768555,1.2875306606292725,0,True,3.9099999999999944,-0.8516571521759033,3.3202297687530518,-0.8556276559829712,3.3178133964538574,3.9100003242492676,3.9053523540496826
2,5.439431667327881,3.1511001586914062,1,True,5.459999999999989,0.6643862724304199,0.5033578872680664,0.6861786842346191,0.5154416561126709,5.4599995613098145,5.435081481933594
2,-3.462864875793457,-0.251492977142334,0,True,4.0099999999999945,0.13440251350402832,1.5204468965530396,0.13349168002605438,1.5199981927871704,4.010000228881836,4.0089850425720215
2,3.2065818309783936,1.725356936454773,1,True,2.8099999999999983,0.7755343914031982,0.31606340408325195,0.7909531593322754,0.32500171661376953,2.809999942779541,2.792177677154541
2,-3.117149591445923,-0.6521596312522888,0,True,3.9099999999999944,0.2651796340942383,1.3094596862792969,0.2531625032424927,1.302490234375,3.9100003242492676,3.896108388900757
2,-2.271883249282837,0.49397194385528564,0,True,2.609999999999999,-0.015766143798828125,1.8062351942062378,-0.02199610322713852,1.8026114702224731,2.609999895095825,2.602792739868164
2,3.1698861122131348,1.9758720397949219,1,True,2.909999999999998,0.4865713119506836,0.849851131439209,0.4992627203464508,0.8551769852638245,2.9100003242492676,2.8962366580963135
2,4.067938327789307,3.6314451694488525,1,True,4.509999999999993,0.2083909511566162,1.2982077598571777,0.24375376105308533,1.3195858001708984,4.510000228881836,4.468677997589111
2,-2.200716257095337,0.08274050056934357,0,True,2.7599999999999985,0.13507843017578125,1.5530003309249878,0.12041310966014862,1.543769359588623,2.759999990463257,2.742671489715576
2,4.936444282531738,0.6641417741775513,1,True,3.8099999999999947,1.6867949962615967,-1.3247970342636108,1.6956537961959839,-1.3193750381469727,3.809999704360962,3.7996132373809814
2,-0.47558364272117615,1.7996727228164673,0,True,0.41,-0.11919164657592773,2.002366542816162,-0.12886857986450195,1.9968628883361816,0.4100000262260437,0.39886751770973206
2,-1.9625738859176636,1.2243754863739014,0,True,2.010000000000001,-0.15166103839874268,2.0965538024902344,-0.17700248956680298,2.084348678588867,2.010000228881836,1.98187255859375
2,1.5847631692886353,1.4766430854797363,1,True,1.2600000000000007,0.5002093315124512,0.8352829813957214,0.5077530145645142,0.8397441506385803,1.2599998712539673,1.251235842704773
2,4.104463577270508,4.814186096191406,1,True,5.1099999999999905,-0.3852062225341797,2.373905897140503,-0.34756380319595337,2.3943660259246826,5.110000133514404,5.067156791687012
2,3.868276357650757,2.0507752895355225,1,True,3.5599999999999956,0.86134934425354,0.14499759674072266,0.8825826644897461,0.15845520794391632,3.559999704360962,3.5348610877990723
2,3.6692304611206055,2.3286120891571045,1,True,3.509999999999996,0.5372753143310547,0.7440121173858643,0.5553832650184631,0.7531737089157104,3.509999990463257,3.489706516265869
2,3.5148282051086426,4.195698261260986,1,True,4.259999999999994,-0.2981116771697998,2.2959370613098145,-0.2944226562976837,2.2977752685546875,4.260000228881836,4.255878448486328
2,3.5306873321533203,2.1620848178863525,1,True,3.3099999999999965,0.7726061344146729,0.3320331573486328,0.7832129001617432,0.3390709459781647,3.31000018119812,3.2972710132598877
2,3.78218412399292,4.169668197631836,1,True,4.509999999999993,-0.05535316467285156,1.8004047870635986,-0.029546361416578293,1.8163375854492188,4.510000228881836,4.479671001434326
2,-3.870082378387451,1.0432664155960083,0,True,3.759999999999995,-0.4696979522705078,2.6479427814483643,-0.4834979176521301,2.641430377960205,3.760000228881836,3.7447407245635986
2,-1.6850310564041138,-1.2089192867279053,0,True,2.909999999999998,0.896988034248352,0.13319742679595947,0.8965928554534912,0.1329919993877411,2.9099998474121094,2.9095547199249268
2,3.2346079349517822,1.421303391456604,1,True,2.7099999999999986,0.685814380645752,0.5005690455436707,0.6929425001144409,0.5031440258026123,2.7100000381469727,2.702421188354492
2,4.083553791046143,2.5134105682373047,1,True,3.959999999999994,0.6594407558441162,0.5241765975952148,0.6760604381561279,0.5338318347930908,3.9600002765655518,3.940779447555542
2,-4.174047470092773,1.3118987083435059,0,True,3.9099999999999944,-0.9556276798248291,3.5322306156158447,-0.9686523675918579,3.523244857788086,3.9099998474121094,3.894176483154297
2,-2.5067148208618164,0.7220510244369507,0,True,2.7099999999999986,-0.21589207649230957,2.1698875427246094,-0.22195571660995483,2.1660549640655518,2.7099997997283936,2.702826499938965
2,-4.739892959594727,0.6237812042236328,0,True,4.709999999999992,-0.6171293258666992,2.9012622833251953,-0.6242793202400208,2.897312641143799,4.710000038146973,4.701831340789795
2,-2.5707156658172607,1.039103388786316,0,True,2.609999999999999,-0.37990880012512207,2.457716941833496,-0.38176092505455017,2.4565176963806152,2.609999895095825,2.6077935695648193
2,-3.30236554145813,-1.7504780292510986,0,True,4.609999999999992,0.8240511417388916,0.304950475692749,0.8067300915718079,0.2963225543498993,4.610000133514404,4.590649127960205
2,1.9589028358459473,4.223361492156982,1,True,2.909999999999998,-0.4879767894744873,2.648280143737793,-0.48745056986808777,2.6486189365386963,2.9100003242492676,2.909374475479126
2,4.071935176849365,1.5889625549316406,1,True,3.509999999999996,0.8632171154022217,0.1662083864212036,0.8753578662872314,0.17159166932106018,3.510000228881836,3.4967193603515625
2,5.827902317047119,4.024060249328613,1,True,6.209999999999987,0.3004617691040039,1.1936006546020508,0.3102955222129822,1.1986361742019653,6.210000038146973,6.1989521980285645
2,-3.2090041637420654,-0.5596805214881897,0,True,3.959999999999994,0.3652994632720947,1.145005702972412,0.34510448575019836,1.1353741884231567,3.9600000381469727,3.9376261234283447
2,5.571313858032227,2.2982332706451416,1,True,5.15999999999999,1.1125950813293457,-0.2989621162414551,1.1289894580841064,-0.2894124984741211,5.159999847412109,5.141026973724365
2,-1.9667654037475586,-0.6261894106864929,0,True,2.909999999999998,0.7359848022460938,0.4523470997810364,0.7236087322235107,0.44740840792655945,2.9099998474121094,2.896674871444702
2,3.073594808578491,3.1853995323181152,1,True,3.409999999999996,0.06302809715270996,1.5839660167694092,0.09031359851360321,1.598480224609375,3.4100000858306885,3.3790946006774902
2,3.4930996894836426,0.07620610296726227,1,True,2.2600000000000002,1.629776954650879,-1.2027106285095215,1.6310057640075684,-1.2018671035766602,2.2599997520446777,2.258509397506714
