idx,dataset,y,pred_target,crawler_success,gs_success,gs_radius_found,angle_x_crawler_gs_deg,sphere_frac,sphere_vol,dist_x_to_crawler,dist_x_to_gs,dist_crawler_to_gs,ring_n,ring_r_min,ring_r_max,ring_count_y0,ring_count_y1,ring_count_pred0,ring_count_pred1,attr_methods,attr_baselines,attr_ig_steps,attr_topk,attr_sg_samples,attr_sg_stdevs,attr_sg_nt_type,attr_perturb_samples,attr_perturbations_per_eval,attr_ig_zero_success,attr_ig_zero_sensitivity,attr_ig_zero_fidelity_del_auc,attr_ig_zero_fidelity_ins_auc,attr_ig_zero_fidelity_del_delta_topk,attr_ig_zero_fidelity_ins_delta_topk,attr_ig_zero_stability_lipschitz,attr_ig_zero_stability_mean_attr_change,attr_ig_zero_cosine_truegrad,attr_ig_zero_boundary_alignment,attr_ig_boundarycrawler_success,attr_ig_boundarycrawler_sensitivity,attr_ig_boundarycrawler_fidelity_del_auc,attr_ig_boundarycrawler_fidelity_ins_auc,attr_ig_boundarycrawler_fidelity_del_delta_topk,attr_ig_boundarycrawler_fidelity_ins_delta_topk,attr_ig_boundarycrawler_stability_lipschitz,attr_ig_boundarycrawler_stability_mean_attr_change,attr_ig_boundarycrawler_cosine_truegrad,attr_ig_boundarycrawler_boundary_alignment,attr_ig_gs_success,attr_ig_gs_sensitivity,attr_ig_gs_fidelity_del_auc,attr_ig_gs_fidelity_ins_auc,attr_ig_gs_fidelity_del_delta_topk,attr_ig_gs_fidelity_ins_delta_topk,attr_ig_gs_stability_lipschitz,attr_ig_gs_stability_mean_attr_change,attr_ig_gs_cosine_truegrad,attr_ig_gs_boundary_alignment,attr_lime_zero_success,attr_lime_zero_sensitivity,attr_lime_zero_fidelity_del_auc,attr_lime_zero_fidelity_ins_auc,attr_lime_zero_fidelity_del_delta_topk,attr_lime_zero_fidelity_ins_delta_topk,attr_lime_zero_stability_lipschitz,attr_lime_zero_stability_mean_attr_change,attr_lime_zero_cosine_truegrad,attr_lime_zero_boundary_alignment,attr_lime_boundarycrawler_success,attr_lime_boundarycrawler_sensitivity,attr_lime_boundarycrawler_fidelity_del_auc,attr_lime_boundarycrawler_fidelity_ins_auc,attr_lime_boundarycrawler_fidelity_del_delta_topk,attr_lime_boundarycrawler_fidelity_ins_delta_topk,attr_lime_boundarycrawler_stability_lipschitz,attr_lime_boundarycrawler_stability_mean_attr_change,attr_lime_boundarycrawler_cosine_truegrad,attr_lime_boundarycrawler_boundary_alignment,attr_lime_gs_success,attr_lime_gs_sensitivity,attr_lime_gs_fidelity_del_auc,attr_lime_gs_fidelity_ins_auc,attr_lime_gs_fidelity_del_delta_topk,attr_lime_gs_fidelity_ins_delta_topk,attr_lime_gs_stability_lipschitz,attr_lime_gs_stability_mean_attr_change,attr_lime_gs_cosine_truegrad,attr_lime_gs_boundary_alignment,attr_ks_zero_success,attr_ks_zero_sensitivity,attr_ks_zero_fidelity_del_auc,attr_ks_zero_fidelity_ins_auc,attr_ks_zero_fidelity_del_delta_topk,attr_ks_zero_fidelity_ins_delta_topk,attr_ks_zero_stability_lipschitz,attr_ks_zero_stability_mean_attr_change,attr_ks_zero_cosine_truegrad,attr_ks_zero_boundary_alignment,attr_ks_boundarycrawler_success,attr_ks_boundarycrawler_sensitivity,attr_ks_boundarycrawler_fidelity_del_auc,attr_ks_boundarycrawler_fidelity_ins_auc,attr_ks_boundarycrawler_fidelity_del_delta_topk,attr_ks_boundarycrawler_fidelity_ins_delta_topk,attr_ks_boundarycrawler_stability_lipschitz,attr_ks_boundarycrawler_stability_mean_attr_change,attr_ks_boundarycrawler_cosine_truegrad,attr_ks_boundarycrawler_boundary_alignment,attr_ks_gs_success,attr_ks_gs_sensitivity,attr_ks_gs_fidelity_del_auc,attr_ks_gs_fidelity_ins_auc,attr_ks_gs_fidelity_del_delta_topk,attr_ks_gs_fidelity_ins_delta_topk,attr_ks_gs_stability_lipschitz,attr_ks_gs_stability_mean_attr_change,attr_ks_gs_cosine_truegrad,attr_ks_gs_boundary_alignment
0,data_wgs,1,1,True,True,1.3100000000000007,33.66604497571473,5e-06,9.844460501579003e-05,1.2182297706604004,1.2708100080490112,0.7225397229194641,0,1.2182297706604004,1.3100000000000007,0,0,0,0,"ig,lime,ks","zero,boundarycrawler,gs",64,5,50,0.1,smoothgrad,300,64,True,,-5.9229512214660645,5.833183288574219,15.908763885498047,14.669282913208008,4.614307880401611,0.06128968593354026,0.9057650566101074,0.8362833857536316,True,,1.9452898502349854,6.824743270874023,7.5513224601745605,7.443872451782227,3.3931376934051514,0.06116977793474992,0.9564613103866577,0.5982885956764221,True,,1.6337177753448486,7.230210781097412,7.767118453979492,7.746242046356201,3.4671123027801514,0.06266542735199133,0.8888552784919739,0.6934080719947815,True,,-5.920742511749268,5.720689296722412,15.762802124023438,14.047473907470703,21.27126121520996,0.3421422665317853,0.8349096775054932,0.8783649802207947,True,,1.9452898502349854,6.824743270874023,7.5513224601745605,7.443872451782227,5.1946024894714355,0.07822852817674478,0.9499718546867371,0.6247928738594055,True,,1.6337177753448486,7.230210781097412,7.767118453979492,7.746242046356201,6.2127251625061035,0.08069487685958544,0.8842792510986328,0.7185409069061279,True,,-5.920742511749268,5.720689296722412,15.762802124023438,14.047473907470703,52.87702941894531,0.6683918426434199,0.8496883511543274,0.8695158958435059,True,,1.9452898502349854,6.824743270874023,7.5513224601745605,7.443872451782227,5.510336875915527,0.09479611863692601,0.9528282880783081,0.6145415306091309,True,,1.6337177753448486,7.230210781097412,7.767118453979492,7.746242046356201,5.857264041900635,0.09477273672819138,0.8889970779418945,0.7077888250350952
1,data_wgs,1,1,True,True,2.709999999999998,28.473263512400663,0.0,0.0,2.249929666519165,2.699828863143921,1.293034315109253,1,2.249929666519165,2.709999999999998,0,1,0,1,"ig,lime,ks","zero,boundarycrawler,gs",64,5,50,0.1,smoothgrad,300,64,True,,-4.6288299560546875,12.156593322753906,22.498939514160156,21.841100692749023,5.929759502410889,0.06773391583313544,0.9230712056159973,0.7616420388221741,True,,2.8186495304107666,13.474475860595703,14.356457710266113,14.700216293334961,4.367146968841553,0.06475627689311901,0.9165475368499756,0.8856130838394165,True,,2.794996976852417,13.673983573913574,14.900911331176758,14.693604469299316,5.831067085266113,0.07243582475930452,0.922382116317749,0.6271752715110779,True,,-4.542288780212402,12.327127456665039,22.498939514160156,21.841100692749023,22.33970069885254,0.3297505259513855,0.8957826495170593,0.7795451283454895,True,,2.856053352355957,13.470588684082031,14.356457710266113,14.700216293334961,14.602778434753418,0.17164580374956132,0.9077739715576172,0.8980952501296997,True,,2.8798680305480957,13.606815338134766,14.752703666687012,14.689141273498535,19.037858963012695,0.1880190412203471,0.9111790060997009,0.668174684047699,True,,-4.54121208190918,12.347160339355469,22.498939514160156,21.841100692749023,42.991695404052734,0.5078875089685122,0.8958982825279236,0.7850626111030579,True,,2.826765775680542,13.471120834350586,14.356457710266113,14.700216293334961,30.38702964782715,0.33796361883481346,0.9161479473114014,0.8948987126350403,True,,2.80120587348938,13.690293312072754,14.752703666687012,14.689141273498535,38.5815315246582,0.46577459275722505,0.9222142696380615,0.642401933670044
2,data_wgs,0,0,True,True,2.1600000000000006,62.57199468638404,7.5e-05,0.17375781368729826,2.2108631134033203,2.1261069774627686,2.2533977031707764,2,2.1600000000000006,2.2108631134033203,2,0,2,0,"ig,lime,ks","zero,boundarycrawler,gs",64,5,50,0.1,smoothgrad,300,64,True,,6.737065315246582,6.356150150299072,0.6113128662109375,0.6488132476806641,0.9971534013748169,0.013507010228931905,-0.6787754893302917,-0.31034308671951294,True,,1.8417857885360718,5.527899742126465,5.428512096405029,5.625031471252441,1.1181358098983765,0.020235384255647658,0.9488261938095093,-0.8473507165908813,True,,1.3892066478729248,5.707793235778809,5.525908946990967,5.616745948791504,1.0690699815750122,0.017536922668417294,0.4000203609466553,0.8787908554077148,True,,6.761068820953369,6.331270217895508,0.549351692199707,0.7529520988464355,2.095684051513672,0.031459071673452854,-0.7991233468055725,-0.16169190406799316,True,,1.893352746963501,5.537950038909912,5.428512096405029,5.625031471252441,6.9324798583984375,0.09108079187572002,0.935136616230011,-0.8313816785812378,True,,1.391362190246582,5.712368965148926,5.525908946990967,5.616745948791504,6.953922748565674,0.07687817017237346,0.37896615266799927,0.883894681930542,True,,6.761068820953369,6.331270217895508,0.549351692199707,0.7529520988464355,2.965972661972046,0.05511172395199537,-0.7679375410079956,-0.16159585118293762,True,,1.8410124778747559,5.53076171875,5.428512096405029,5.625031471252441,18.030296325683594,0.3134826377034187,0.9510942697525024,-0.8389374017715454,True,,1.3981857299804688,5.710598945617676,5.500486850738525,5.637119293212891,10.350858688354492,0.17659713278214137,0.3825710713863373,0.8844746351242065
3,data_wgs,0,0,True,True,2.010000000000001,22.026449688154877,0.0,0.0,1.828038215637207,1.9600452184677124,0.7351678609848022,3,1.828038215637207,2.010000000000001,3,0,3,0,"ig,lime,ks","zero,boundarycrawler,gs",64,5,50,0.1,smoothgrad,300,64,True,,6.78220272064209,6.556741237640381,0.5279397964477539,0.499267578125,0.7106559872627258,0.011422599153593182,-0.5920287370681763,0.6186850070953369,True,,2.7175636291503906,5.0285234451293945,5.350622177124023,5.842541217803955,1.2640855312347412,0.025974784170587857,0.6390353441238403,0.9754611253738403,True,,2.729410171508789,4.945484161376953,4.700018405914307,5.8514509201049805,1.3729387521743774,0.02684596264734864,0.6941309571266174,0.9480987191200256,True,,6.778264999389648,6.54278039932251,0.5279397964477539,0.499267578125,2.785625457763672,0.024245330411940814,-0.5938188433647156,0.6976194977760315,True,,2.7977089881896973,5.088510513305664,5.350622177124023,5.842541217803955,10.581724166870117,0.1567966712017854,0.6083909273147583,0.9594920873641968,True,,2.676546335220337,4.932394027709961,4.700018405914307,5.8514509201049805,10.518269538879395,0.15828520680467287,0.6938920021057129,0.9454902410507202,True,,6.778264999389648,6.54278039932251,0.5279397964477539,0.499267578125,3.1266274452209473,0.03467190886537234,-0.6055297255516052,0.6442661285400391,True,,2.744772434234619,5.074604034423828,5.350622177124023,5.842541217803955,40.51146697998047,0.44210510154565175,0.6378926634788513,0.9718310236930847,True,,2.7012860774993896,4.928382873535156,4.700018405914307,5.8514509201049805,29.16351890563965,0.33557616571585336,0.7054204344749451,0.955790638923645
4,data_wgs,0,0,True,True,1.8600000000000012,38.55580735599433,1.5e-05,0.006942598710531927,1.8077164888381958,1.843048095703125,1.2057628631591797,1,1.8077164888381958,1.8600000000000012,1,0,1,0,"ig,lime,ks","zero,boundarycrawler,gs",64,5,50,0.1,smoothgrad,300,64,True,,6.9768476486206055,6.505301475524902,0.6741542816162109,0.4602055549621582,0.6028672456741333,0.009916776504057149,-0.5975561141967773,0.513989269733429,True,,2.02838134765625,5.355495452880859,5.666229724884033,5.881739616394043,1.4222283363342285,0.02548515104378263,0.6654956340789795,0.8973039388656616,True,,2.1411733627319336,5.2456865310668945,5.69371223449707,5.912552356719971,1.280564785003662,0.02434944293151299,0.7244575619697571,0.7662496566772461,True,,7.000082015991211,6.508955955505371,0.6741542816162109,0.4602055549621582,3.4643523693084717,0.04338709060102701,-0.6072975397109985,0.5273193717002869,True,,2.0309200286865234,5.354750633239746,5.666229724884033,5.881739616394043,9.800545692443848,0.08560694952805838,0.6529035568237305,0.8920353651046753,True,,2.136542558670044,5.234045028686523,5.69371223449707,5.912552356719971,4.428718090057373,0.06797870161632696,0.7067139148712158,0.7868381142616272,True,,6.981980323791504,6.502824783325195,0.6741542816162109,0.4602055549621582,5.370895862579346,0.05178602536519369,-0.5587431788444519,0.5165469646453857,True,,2.02520489692688,5.343552589416504,5.691640377044678,5.786191940307617,21.03536033630371,0.20985479007164637,0.6609436273574829,0.8986178040504456,True,,2.12811279296875,5.238358497619629,5.69371223449707,5.912552356719971,22.219619750976562,0.1919913907845815,0.7177000045776367,0.7815874814987183
5,data_wgs,0,0,True,True,1.9100000000000013,31.777189219388987,0.0,0.0,1.8310909271240234,1.8694227933883667,1.013751745223999,1,1.8310909271240234,1.9100000000000013,1,0,1,0,"ig,lime,ks","zero,boundarycrawler,gs",64,5,50,0.1,smoothgrad,300,64,True,,6.915236473083496,6.399248123168945,0.7853555679321289,0.6262016296386719,0.638160228729248,0.007575589519304534,-0.5958293676376343,-0.0020022690296173096,True,,2.8959662914276123,4.880869388580322,4.467443466186523,5.634334087371826,1.3918659687042236,0.02620098615686099,0.6425614356994629,0.7240676283836365,True,,2.334599733352661,5.190309047698975,5.054704666137695,5.582010269165039,1.3383090496063232,0.024133291188627483,0.5205658078193665,0.7613404989242554,True,,6.937023162841797,6.413894176483154,0.8199954032897949,0.5510687828063965,2.531975746154785,0.03681165569772323,-0.6156671643257141,0.007985115051269531,True,,2.9100470542907715,4.979174613952637,4.467443466186523,5.634334087371826,8.94867992401123,0.13711107149720192,0.6514619588851929,0.7306562066078186,True,,2.334599733352661,5.190309047698975,5.054704666137695,5.582010269165039,10.366212844848633,0.14817909722526867,0.48868587613105774,0.7583670020103455,True,,6.962032318115234,6.437790870666504,0.8199954032897949,0.5510687828063965,7.761379718780518,0.10417405515909195,-0.6116324663162231,0.07201629877090454,True,,2.9745917320251465,4.774367332458496,4.467443466186523,5.634334087371826,34.39067459106445,0.47170241673787433,0.6426810622215271,0.7404732704162598,True,,2.3896191120147705,5.178995609283447,4.828754425048828,5.571133613586426,27.29264259338379,0.37301136503616966,0.5041701793670654,0.7745210528373718
6,data_wgs,0,0,True,True,0.6100000000000001,30.114438164297106,0.00065,0.00011048940775334298,0.6725930571556091,0.6060110330581665,0.3383259177207947,0,0.6100000000000001,0.6725930571556091,0,0,0,0,"ig,lime,ks","zero,boundarycrawler,gs",64,5,50,0.1,smoothgrad,300,64,True,,6.7042107582092285,4.9369354248046875,3.7253010272979736,2.672175407409668,2.233045816421509,0.027899356729661425,-0.9314389228820801,-0.8528015613555908,True,,1.176491379737854,2.80830717086792,3.081089496612549,3.120157241821289,2.2921831607818604,0.04625943765665094,0.917610764503479,-0.8881803154945374,True,,1.1362987756729126,2.848651885986328,2.936793565750122,2.9130210876464844,2.2034223079681396,0.04577130125835538,0.9077231884002686,-0.9492390751838684,True,,6.717832088470459,5.029788494110107,3.7253010272979736,2.672175407409668,17.017520904541016,0.20532928158839545,-0.9279155731201172,-0.8856961727142334,True,,1.176491379737854,2.80830717086792,3.081089496612549,3.120157241821289,3.0201447010040283,0.053122658468782905,0.9258238673210144,-0.8949375748634338,True,,1.1362987756729126,2.848651885986328,2.936793565750122,2.9130210876464844,2.9151406288146973,0.04862080222616593,0.898115336894989,-0.9411027431488037,True,,6.521127700805664,4.840732574462891,3.514557123184204,2.924936294555664,38.56431198120117,0.3715715448061625,-0.9553382396697998,-0.8200678825378418,True,,1.176491379737854,2.80830717086792,3.081089496612549,3.120157241821289,2.5053038597106934,0.05026426476736864,0.9159282445907593,-0.8920782804489136,True,,1.1362987756729126,2.848651885986328,2.936793565750122,2.9130210876464844,2.6099352836608887,0.04894832509259383,0.9087221622467041,-0.9518590569496155
7,data_wgs,0,0,True,True,0.7100000000000002,51.64071346657379,0.0014,0.00079538779542955,0.7820919752120972,0.7072641253471375,0.6521780490875244,0,0.7100000000000002,0.7820919752120972,0,0,0,0,"ig,lime,ks","zero,boundarycrawler,gs",64,5,50,0.1,smoothgrad,300,64,True,,6.355870246887207,4.538581848144531,3.723452568054199,2.6702260971069336,1.5346262454986572,0.022975231738140187,-0.8932073712348938,-0.22364924848079681,True,,1.3029600381851196,2.5630741119384766,2.696319103240967,2.6819982528686523,1.8932180404663086,0.04146303075055281,0.948218584060669,-0.6176505088806152,True,,1.0233731269836426,2.8993120193481445,2.752598762512207,2.8561949729919434,1.9367579221725464,0.040688975776235266,0.8196959495544434,-0.6715859770774841,True,,6.434103012084961,4.503800868988037,3.5280537605285645,3.037111520767212,7.168374538421631,0.11774748961130778,-0.8419080972671509,-0.13522344827651978,True,,1.3029600381851196,2.5630741119384766,2.696319103240967,2.6819982528686523,2.5220494270324707,0.04623056718458732,0.9327535629272461,-0.6159622073173523,True,,1.0292733907699585,2.9167230129241943,2.752598762512207,2.8561949729919434,2.6275761127471924,0.049217956326901915,0.8058913946151733,-0.6613808274269104,True,,6.44805908203125,4.528593063354492,3.5280537605285645,3.037111520767212,16.51072883605957,0.23735931167999905,-0.8719391226768494,-0.12237335741519928,True,,1.3029600381851196,2.5630741119384766,2.696319103240967,2.6819982528686523,2.25011944770813,0.04050805798421304,0.9425883293151855,-0.614290714263916,True,,1.0119383335113525,2.8954410552978516,2.8334999084472656,2.7843501567840576,3.079944372177124,0.047834363455573715,0.8246055841445923,-0.652951717376709
8,data_wgs,1,1,True,True,1.4100000000000008,24.437717604937138,0.0,0.0,1.3338512182235718,1.3631746768951416,0.5715351700782776,0,1.3338512182235718,1.4100000000000008,0,0,0,0,"ig,lime,ks","zero,boundarycrawler,gs",64,5,50,0.1,smoothgrad,300,64,True,,-5.694836139678955,4.260397434234619,14.064594268798828,13.705116271972656,3.8846046924591064,0.05637714077408115,0.9191669225692749,-0.6507977247238159,True,,1.6248294115066528,5.623366355895996,5.57234001159668,5.858042240142822,2.8333561420440674,0.04513850991303722,0.9216439723968506,-0.5998462438583374,True,,1.7946395874023438,5.499999046325684,5.46596097946167,5.849045753479004,3.0924808979034424,0.04742249104504784,0.962385892868042,0.14234188199043274,True,,-5.727081298828125,4.377740859985352,14.064594268798828,13.705116271972656,26.539966583251953,0.27660807470480603,0.8992812633514404,-0.6891322135925293,True,,1.5487231016159058,5.603382110595703,5.719847679138184,5.811506748199463,3.9023361206054688,0.06191518219808737,0.9152641296386719,-0.6103488802909851,True,,1.7759127616882324,5.480461597442627,5.654744625091553,5.759053707122803,4.877627372741699,0.06748332896580299,0.962314784526825,0.12481057643890381,True,,-5.704277038574219,4.254721641540527,14.064594268798828,13.705116271972656,36.602569580078125,0.3105138277014097,0.8939008712768555,-0.6992346048355103,True,,1.5536731481552124,5.603650093078613,5.719847679138184,5.811506748199463,6.510703086853027,0.059086919948458674,0.9215761423110962,-0.6102924942970276,True,,1.7641360759735107,5.486657619476318,5.654744625091553,5.759053707122803,7.600951671600342,0.07967594663302104,0.9675078988075256,0.11664566397666931
9,data_wgs,1,1,True,True,1.0100000000000005,35.62413411452117,1e-05,2.272588712010098e-05,0.930072009563446,1.007408618927002,0.5972233414649963,0,0.930072009563446,1.0100000000000005,0,0,0,0,"ig,lime,ks","zero,boundarycrawler,gs",64,5,50,0.1,smoothgrad,300,64,True,,-5.508044242858887,3.1006083488464355,13.687753677368164,13.454442977905273,4.303114414215088,0.06808850498249133,0.8887438774108887,0.1588343381881714,True,,2.2324306964874268,4.519133567810059,4.818849563598633,5.108309268951416,4.482875347137451,0.07546913201610247,0.952012836933136,0.009790897369384766,True,,2.097468614578247,4.72070837020874,5.296387672424316,5.4971699714660645,3.2397632598876953,0.06474862545728684,0.9283964037895203,-0.41864752769470215,True,,-5.373971462249756,3.2227118015289307,13.687753677368164,13.454442977905273,23.958961486816406,0.34698403179645537,0.8167397975921631,0.4155695140361786,True,,2.2324306964874268,4.519133567810059,4.818849563598633,5.108309268951416,3.6518566608428955,0.08095611010988553,0.9446274042129517,0.04861530661582947,True,,2.097468614578247,4.72070837020874,5.296387672424316,5.4971699714660645,4.41891622543335,0.08172149173915386,0.9348267912864685,-0.43991923332214355,True,,-5.373971462249756,3.2227118015289307,13.687753677368164,13.454442977905273,42.69113540649414,0.5178238173325856,0.827876091003418,0.3960599899291992,True,,2.2324306964874268,4.519133567810059,4.818849563598633,5.108309268951416,4.6395111083984375,0.08495678429802259,0.9483646154403687,0.040966808795928955,True,,2.097468614578247,4.72070837020874,5.296387672424316,5.4971699714660645,4.545959949493408,0.09405872263014317,0.935551643371582,-0.4308914244174957
