num_feature,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,class,gs_success,radius_found,x_enemy_0,x_enemy_1,x_enemy_2,x_enemy_3,x_enemy_4,x_enemy_5,x_enemy_6,x_enemy_7,x_boundary_0,x_boundary_1,x_boundary_2,x_boundary_3,x_boundary_4,x_boundary_5,x_boundary_6,x_boundary_7,dist_x0_enemy,dist_x0_boundary
8,1.323037028312683,0.4288196563720703,-0.6105884909629822,1.367404818534851,-1.8106876611709595,0.9422990083694458,-4.3236403465271,0.006786476355046034,1,True,1.3100000000000007,0.8564105033874512,0.22410745918750763,-0.7115617394447327,0.8589328527450562,-1.4180060625076294,0.9777193665504456,-3.312469959259033,-0.09217868000268936,0.8703702688217163,0.23023170232772827,-0.7085410356521606,0.874144434928894,-1.4297535419464111,0.9766597747802734,-3.3427200317382812,-0.08921802043914795,1.309999942779541,1.2708100080490112
8,-0.11439386755228043,-0.8961934447288513,-0.5062078833580017,1.790801763534546,-4.238653182983398,-0.33567944169044495,-2.8753864765167236,1.925406575202942,1,True,2.7099999999999986,-0.01947154849767685,-0.9485032558441162,-0.36387544870376587,0.7201675176620483,-2.6535863876342773,0.6287025213241577,-1.4233509302139282,1.1412124633789062,-0.019827809184789658,-0.9483069181442261,-0.3644096851348877,0.7241858243942261,-2.6595354080200195,0.6250829696655273,-1.4288008213043213,1.1441556215286255,2.7099997997283936,2.699828863143921
8,-1.055351734161377,-1.2686188220977783,0.767589807510376,0.9913617372512817,-0.21445278823375702,1.5961987972259521,0.3531697690486908,-0.6426977515220642,0,True,2.1600000000000006,-1.409195065498352,-1.4025286436080933,1.3297990560531616,1.1975892782211304,-0.4810296297073364,3.5167665481567383,-0.19282349944114685,-0.9684309959411621,-1.4036428928375244,-1.4004275798797607,1.3209774494171143,1.1943532228469849,-0.47684675455093384,3.486630439758301,-0.1842561662197113,-0.9633198380470276,2.1600000858306885,2.1261069774627686
8,0.6297493577003479,1.1766326427459717,-0.06864449381828308,0.797116756439209,0.0415220744907856,0.06000760570168495,0.08773694187402725,1.1976079940795898,0,True,2.010000000000001,1.3794074058532715,2.3088412284851074,0.6675117015838623,1.1798776388168335,0.3417314291000366,0.9409829378128052,0.6529442667961121,1.7651305198669434,1.3607760667800903,2.280702590942383,0.6492159366607666,1.1703648567199707,0.33427026867866516,0.919087827205658,0.6388970613479614,1.751025915145874,2.0099997520446777,1.9600452184677124
8,-0.5319414138793945,0.5252645611763,0.6378872394561768,0.5688133239746094,-0.18123696744441986,0.998870849609375,-1.1756722927093506,1.2060717344284058,0,True,1.8600000000000012,-1.239133596420288,0.5730414390563965,1.7622822523117065,1.2128362655639648,-0.1042548194527626,1.860241413116455,-1.492461919784546,1.8617587089538574,-1.2326884269714355,0.5726059675216675,1.7520346641540527,1.2069668769836426,-0.10495641082525253,1.8523907661437988,-1.4895747900009155,1.8557829856872559,1.8599998950958252,1.843048095703125
8,0.5584091544151306,0.10535075515508652,-0.7726885676383972,-0.6767557263374329,0.5175933241844177,0.915160596370697,0.01606721617281437,0.9165586829185486,0,True,1.9100000000000013,0.9449734687805176,0.5876707434654236,-1.4475120306015015,-1.0909862518310547,1.4524368047714233,2.213642120361328,0.06814753264188766,1.1928973197937012,0.9367610216140747,0.577424168586731,-1.433175802230835,-1.082186222076416,1.4325764179229736,2.186056137084961,0.06704109907150269,1.1870267391204834,1.9100000858306885,1.8694227933883667
8,1.0660245418548584,-0.5302371382713318,-0.9354809522628784,0.1138656735420227,-0.4467901885509491,-0.7571748495101929,-1.2573662996292114,-2.0643279552459717,0,True,0.6100000000000001,1.0714821815490723,-0.6097664833068848,-1.2056257724761963,0.1079021692276001,-0.6565620303153992,-0.978508472442627,-1.4141993522644043,-2.482827663421631,1.071446418762207,-0.6092464923858643,-1.2038593292236328,0.1079411655664444,-0.6551903486251831,-0.9770611524581909,-1.4131739139556885,-2.480090856552124,0.6099998950958252,0.6060110330581665
8,-0.1518096625804901,2.1178643703460693,-1.5051233768463135,-0.10329227894544601,-1.5721218585968018,-0.7994845509529114,-0.6909584999084473,-0.6035734415054321,0,True,0.7100000000000002,-0.09085837006568909,2.4162826538085938,-2.052109718322754,0.05767727643251419,-1.807557463645935,-0.8936401605606079,-0.7723230123519897,-0.7273104786872864,-0.09109324216842651,2.415132999420166,-2.050001859664917,0.057057008147239685,-1.806650161743164,-0.8932773470878601,-0.7720094919204712,-0.7268337607383728,0.7100000381469727,0.7072641253471375
8,-0.031128790229558945,1.4068353176116943,-2.2998526096343994,0.8066892623901367,-0.36330461502075195,0.446471244096756,1.0371382236480713,4.565974235534668,1,True,1.4100000000000008,0.20747999846935272,1.244563102722168,-1.282096266746521,0.6702610850334167,-0.0010878443717956543,0.15040922164916992,0.8800097107887268,3.78696870803833,0.19955596327781677,1.2499520778656006,-1.3158953189849854,0.6747917532920837,-0.013116818852722645,0.1602412462234497,0.8852279186248779,3.8128390312194824,1.4099998474121094,1.3631746768951416
8,-0.0859065130352974,2.16878342628479,-1.4236339330673218,-3.454482078552246,1.6800215244293213,0.8863083124160767,-1.1563249826431274,0.8027695417404175,1,True,1.0100000000000005,-0.6122677326202393,1.6513913869857788,-1.180452823638916,-3.0509190559387207,1.5300323963165283,0.437648743391037,-1.3255888223648071,0.7726565599441528,-0.6109170913696289,1.6527187824249268,-1.1810766458511353,-3.051954507827759,1.5304173231124878,0.4387999176979065,-1.3251545429229736,0.7727339267730713,1.0099999904632568,1.007408618927002
8,2.3622641563415527,1.0475850105285645,2.108426332473755,2.8142943382263184,0.16021311283111572,3.587620973587036,0.7411156892776489,-0.3550012409687042,1,True,1.9100000000000013,1.921759843826294,0.13685160875320435,1.5896482467651367,2.079535484313965,0.064120814204216,2.2512874603271484,0.6645827293395996,-0.4764099717140198,1.9280638694763184,0.14988453686237335,1.5970721244812012,2.090050220489502,0.06549593806266785,2.2704110145568848,0.6656779050827026,-0.4746726155281067,1.9099997282028198,1.882666826248169
8,0.007403148338198662,1.5603713989257812,-0.6221061944961548,0.37080252170562744,0.5920954346656799,-0.2453758716583252,1.329283356666565,-0.1409161537885666,0,True,1.560000000000001,-0.009260838851332664,2.273519515991211,-1.0629020929336548,0.6656599044799805,1.6569273471832275,-0.15895389020442963,1.9456933736801147,0.2086588591337204,-0.009234370663762093,2.2723867893218994,-1.062201976776123,0.6651915311813354,1.6552362442016602,-0.15909114480018616,1.9447143077850342,0.20810362696647644,1.559999942779541,1.557522177696228
8,2.618039608001709,-0.4520390033721924,-0.8804659247398376,1.0348848104476929,1.5892772674560547,1.8797576427459717,2.268888235092163,-0.6704915761947632,1,True,0.8100000000000003,2.3453967571258545,-0.618035078048706,-0.3625528812408447,0.8438970446586609,1.5736583471298218,1.4627758264541626,2.0191802978515625,-0.7846365571022034,2.35414457321167,-0.6127090454101562,-0.3791700601577759,0.8500248193740845,1.5741596221923828,1.4761545658111572,2.0271925926208496,-0.7809742093086243,0.8100000023841858,0.7840110659599304
8,-0.7844369411468506,-1.7341057062149048,0.6355947256088257,0.5158690214157104,-1.0245238542556763,0.763197660446167,1.842576026916504,-0.830098032951355,0,True,1.710000000000001,-1.348118543624878,-2.511240005493164,-0.1610150933265686,0.28975507616996765,-2.0307135581970215,1.2317399978637695,2.1333067417144775,-0.8454826474189758,-1.340545415878296,-2.5007991790771484,-0.15031272172927856,0.2927929162979126,-2.017195701599121,1.22544527053833,2.129401206970215,-0.8452759981155396,1.7100000381469727,1.6870263814926147
8,0.9275004863739014,-1.2539628744125366,2.4382405281066895,1.4380873441696167,-0.07332590222358704,-2.811558723449707,0.9048930406570435,1.597839593887329,1,True,0.9100000000000004,0.7706042528152466,-0.9546593427658081,2.1599254608154297,1.098967432975769,0.23685431480407715,-2.2012264728546143,0.956623375415802,1.3741297721862793,0.771818995475769,-0.9569766521453857,2.1620802879333496,1.101593017578125,0.2344527542591095,-2.205951690673828,0.9562228918075562,1.3758617639541626,0.9099999666213989,0.9029545783996582
8,2.6081738471984863,-0.408500999212265,1.5067282915115356,-1.5300650596618652,-2.1417126655578613,2.347994327545166,-0.30013370513916016,-0.26277637481689453,1,True,1.1600000000000006,1.963441252708435,-0.20112119615077972,1.0988794565200806,-0.877185583114624,-1.8583989143371582,1.9994375705718994,-0.12580987811088562,-0.5121230483055115,1.9774284362792969,-0.20562022924423218,1.1077275276184082,-0.8913494944572449,-1.8645453453063965,2.0069992542266846,-0.12959179282188416,-0.5067135095596313,1.159999966621399,1.1348342895507812
8,0.2866624593734741,-0.8212117552757263,-1.4300367832183838,0.42786863446235657,-3.9263083934783936,-3.0234341621398926,1.69304358959198,-1.6338096857070923,1,True,2.559999999999999,-0.49732083082199097,-0.36191004514694214,-1.0222606658935547,0.8064852356910706,-2.3341126441955566,-1.6392697095870972,1.1622264385223389,-0.8057911992073059,-0.4953518509864807,-0.3630635738372803,-1.023284912109375,0.805534303188324,-2.338111639022827,-1.6427459716796875,1.1635596752166748,-0.8078707456588745,2.559999942779541,2.553570508956909
8,0.11983433365821838,-2.206888198852539,-2.600080966949463,2.5357470512390137,1.85906982421875,1.2292975187301636,1.5324623584747314,-1.1630971431732178,1,True,1.3100000000000007,-0.1848188042640686,-2.1531920433044434,-1.8256738185882568,1.7836065292358398,1.4106123447418213,1.0664857625961304,1.0822701454162598,-1.0059784650802612,-0.18347927927970886,-2.153428077697754,-1.8290787935256958,1.7869137525558472,1.4125840663909912,1.0672016143798828,1.084249496459961,-1.0066694021224976,1.3099998235702515,1.3042399883270264
8,-1.2160277366638184,-0.72981196641922,1.3291648626327515,0.3034146726131439,-2.4948198795318604,-3.704629421234131,-1.5274933576583862,1.9026395082473755,1,True,2.060000000000001,-0.9210109114646912,-0.07470577955245972,0.5169649720191956,0.12444230914115906,-1.6215569972991943,-2.4492812156677246,-1.550592064857483,1.0679658651351929,-0.9231363534927368,-0.07942551374435425,0.5228164196014404,0.1257317066192627,-1.6278483867645264,-2.4583253860473633,-1.5504257678985596,1.0739792585372925,2.059999942779541,2.045158624649048
8,0.9227069020271301,1.9451862573623657,-2.662999391555786,2.974928617477417,-0.834841787815094,-0.35314682126045227,0.19949395954608917,-2.3073718547821045,1,True,1.8600000000000012,0.4561445415019989,1.5973066091537476,-1.4704785346984863,1.6997990608215332,-0.7765349745750427,-0.39098846912384033,0.39077961444854736,-2.130126714706421,0.46048569679260254,1.60054349899292,-1.4815744161605835,1.7116634845733643,-0.7770774364471436,-0.3906363844871521,0.3889997899532318,-2.1317758560180664,1.8600000143051147,1.8426934480667114
8,0.9274286031723022,-1.390352487564087,0.6105764508247375,1.4294004440307617,0.3480891287326813,1.2030847072601318,-0.7626287341117859,0.21107763051986694,0,True,2.060000000000001,1.9579795598983765,-1.3182297945022583,0.9016225337982178,2.0261850357055664,0.047909826040267944,2.216169595718384,-1.4646944999694824,1.2722837924957275,1.9390747547149658,-1.3195528984069824,0.8962833881378174,2.0152370929718018,0.05341643840074539,2.1975855827331543,-1.4518154859542847,1.2528166770935059,2.059999942779541,2.0222108364105225
8,1.083204746246338,-2.056715965270996,0.9893343448638916,1.785437822341919,2.6527199745178223,-3.0734097957611084,1.6213124990463257,1.606435775756836,1,True,1.510000000000001,1.0997391939163208,-1.2466933727264404,0.8919379115104675,1.0691547393798828,2.2724084854125977,-2.3507559299468994,1.0106287002563477,1.3587620258331299,1.099318265914917,-1.2673064470291138,0.8944163918495178,1.087382197380066,2.2820866107940674,-2.369145393371582,1.0261690616607666,1.3650647401809692,1.5099999904632568,1.4715744256973267
8,0.1190311461687088,1.034295678138733,-0.33536550402641296,-0.5293271541595459,0.17216217517852783,1.0706382989883423,1.5856209993362427,-0.7533963918685913,0,True,1.3600000000000008,0.346533864736557,1.7507879734039307,-0.18636886775493622,-0.9899905323982239,0.4945128560066223,1.8710181713104248,2.1357545852661133,-0.6994876861572266,0.3412923812866211,1.7342804670333862,-0.1898016631603241,-0.9793771505355835,0.48708614706993103,1.852577805519104,2.123079538345337,-0.7007296085357666,1.3600001335144043,1.3286664485931396
8,3.3496432304382324,0.6265352964401245,2.1443023681640625,3.275209426879883,0.9580802321434021,-1.4003957509994507,0.731638491153717,1.6003525257110596,1,True,1.510000000000001,2.9465928077697754,0.11030155420303345,1.3369903564453125,2.5089313983917236,0.8087958097457886,-0.7092976570129395,0.6746631264686584,1.2700958251953125,2.948591470718384,0.11286135762929916,1.3409935235977173,2.5127310752868652,0.8095361590385437,-0.7127245664596558,0.674945592880249,1.2717335224151611,1.5099998712539673,1.5025122165679932
8,0.36699962615966797,0.316156268119812,0.2082018107175827,-1.1196930408477783,-0.34611451625823975,-1.1444183588027954,-1.331792950630188,-0.21512089669704437,0,True,1.9100000000000013,0.26442721486091614,0.23499943315982819,0.14014656841754913,-1.5375131368637085,-0.10289910435676575,-1.1183475255966187,-2.9012205600738525,-1.1788899898529053,0.2655581831932068,0.23589426279067993,0.14089694619178772,-1.5329062938690186,-0.10558077692985535,-1.1186349391937256,-2.883916139602661,-1.1682636737823486,1.909999966621399,1.8889405727386475
8,3.3714468479156494,-0.6136649250984192,1.5532280206680298,1.2482966184616089,-1.8001621961593628,1.4761567115783691,-1.4687992334365845,-0.8832347393035889,1,True,1.1600000000000006,2.410128116607666,-0.792221188545227,1.3203758001327515,1.0384105443954468,-1.4539523124694824,1.3509273529052734,-1.1123600006103516,-0.7137688398361206,2.4465861320495605,-0.7854495048522949,1.3292067050933838,1.0463706254959106,-1.4670822620391846,1.3556768894195557,-1.125878095626831,-0.7201959490776062,1.1599998474121094,1.1160067319869995
8,-0.09091474860906601,-3.2529549598693848,-2.7650606632232666,0.47931206226348877,-1.1623787879943848,-0.7853416204452515,0.14582933485507965,0.8752226233482361,1,True,0.8600000000000003,0.15423625707626343,-2.805366039276123,-2.2313146591186523,0.23226748406887054,-0.9048534631729126,-0.5541060566902161,0.10721699148416519,0.7658188343048096,0.15241509675979614,-2.8086907863616943,-2.2352797985076904,0.23410269618034363,-0.9067665338516235,-0.5558239221572876,0.10750383138656616,0.766631543636322,0.8600000143051147,0.8536113500595093
8,-0.14069105684757233,2.389380693435669,-2.399156332015991,2.124818801879883,1.1710031032562256,0.5056005716323853,-0.6694870591163635,-1.9157270193099976,1,True,1.1600000000000006,-0.17140595614910126,1.7052007913589478,-1.7570439577102661,1.8149714469909668,1.0300614833831787,0.44473910331726074,-0.4607607424259186,-1.3669965267181396,-0.17076073586940765,1.7195727825164795,-1.7705321311950684,1.8214800357818604,1.033022165298462,0.4460175931453705,-0.4651452898979187,-1.3785231113433838,1.1599998474121094,1.135632872581482
8,-1.3364514112472534,-0.5658953189849854,0.9887109994888306,-0.6935938596725464,0.05058044195175171,0.3980179727077484,0.7721630334854126,-0.3950645923614502,0,True,2.1600000000000006,-2.5049285888671875,0.0033530592918395996,2.04531192779541,-1.7174828052520752,-0.11349563300609589,1.061749815940857,0.777779221534729,-0.9815551042556763,-2.5048089027404785,0.00329469982534647,2.045203685760498,-1.7173779010772705,-0.11347880959510803,1.061681866645813,0.7777786254882812,-0.9814950227737427,2.1600000858306885,2.1597788333892822
8,0.681974470615387,-0.5577871799468994,0.2582623064517975,1.6388309001922607,2.028323173522949,-0.9574522376060486,0.7003036141395569,0.5906451940536499,0,True,1.1100000000000005,0.307383269071579,-0.7022924423217773,0.2214772254228592,2.1653363704681396,2.778810977935791,-1.2951799631118774,0.8861000537872314,0.3068735897541046,0.30976659059524536,-0.7013731002807617,0.22171126306056976,2.1619861125946045,2.774035930633545,-1.2930312156677246,0.8849179744720459,0.3086790442466736,1.1100000143051147,1.1029375791549683
8,0.37854519486427307,2.4613096714019775,-1.305001139640808,4.004512310028076,-1.1272751092910767,-0.8256081342697144,0.03999198228120804,-2.3230860233306885,1,True,2.31,0.7438054084777832,1.460592269897461,-0.737044095993042,2.5342297554016113,-1.1094245910644531,-0.8780255913734436,-0.23252427577972412,-1.0426126718521118,0.7421649098396301,1.4650869369506836,-0.7395949363708496,2.5408332347869873,-1.1095046997070312,-0.877790093421936,-0.23130032420158386,-1.0483638048171997,2.309999942779541,2.2996249198913574
8,2.111863613128662,-1.653327226638794,-0.9133704900741577,-2.4698522090911865,-1.0350375175476074,0.6027690768241882,2.56365966796875,2.659810781478882,1,True,2.010000000000001,1.382796287536621,-1.322079062461853,-0.23180705308914185,-2.065138578414917,-0.8521955609321594,0.4982566237449646,1.8776187896728516,1.1579760313034058,1.390128493309021,-1.3254106044769287,-0.238661527633667,-2.0692086219787598,-0.8540343642234802,0.4993077516555786,1.8845181465148926,1.1730799674987793,2.009999990463257,1.9897854328155518
8,-0.3604899048805237,0.20090995728969574,-2.044436454772949,-0.633380115032196,-0.12038633972406387,0.7385400533676147,-0.6528255939483643,-1.788110375404358,0,True,0.8600000000000003,-0.5112797617912292,0.33421802520751953,-2.6211400032043457,-0.44268906116485596,-0.41497519612312317,0.666869580745697,-0.930402398109436,-2.1895742416381836,-0.505952775478363,0.32950860261917114,-2.60076642036438,-0.44942566752433777,-0.4045681357383728,0.6694014072418213,-0.9205963611602783,-2.175391912460327,0.8600000143051147,0.8296185731887817
8,0.8175555467605591,-1.3557130098342896,-0.8375104069709778,0.38408809900283813,1.53957998752594,2.1529359817504883,0.07818078994750977,-0.5391882658004761,0,True,1.0600000000000005,1.2588008642196655,-1.4369537830352783,-0.9828827381134033,0.5546417236328125,2.034881830215454,2.8694612979888916,0.4129386842250824,-0.5750420689582825,1.2448008060455322,-1.4343760013580322,-0.9782702922821045,0.5492303967475891,2.0191667079925537,2.846726894378662,0.4023173749446869,-0.5739045143127441,1.059999942779541,1.0263676643371582
8,-0.7129015326499939,-1.6564216613769531,0.1409773975610733,0.8539218306541443,0.3011433780193329,0.19886083900928497,0.6396954655647278,-1.90510094165802,0,True,1.610000000000001,-1.0320501327514648,-2.6080069541931152,-0.021198198199272156,0.3742513656616211,0.5247445106506348,-0.3685992956161499,1.1008847951889038,-2.7674472332000732,-1.0251003503799438,-2.5872855186462402,-0.017666704952716827,0.3846965432167053,0.5198754072189331,-0.35624244809150696,1.0908422470092773,-2.748669147491455,1.6100001335144043,1.5749412775039673
