idx,dataset,method_a,method_b,jaccard_topk,spearman_rank,delta_l2
0,data_wgs,ig_zero,ig_boundary,1.0,0.1666666716337204,4.559536457061768
1,data_wgs,ig_zero,ig_boundary,1.0,0.1190476045012474,6.728874206542969
2,data_wgs,ig_zero,ig_boundary,1.0,0.238095223903656,3.686919689178467
3,data_wgs,ig_zero,ig_boundary,1.0,-0.07142850756645203,4.41989278793335
4,data_wgs,ig_zero,ig_boundary,1.0,-0.047619014978408813,6.645946979522705
5,data_wgs,ig_zero,ig_boundary,1.0,-0.2619047462940216,2.504725217819214
6,data_wgs,ig_zero,ig_boundary,1.0,-0.4523809552192688,7.903116703033447
7,data_wgs,ig_zero,ig_boundary,1.0,0.3333333134651184,5.671241283416748
8,data_wgs,ig_zero,ig_boundary,1.0,-0.2142857164144516,2.728888750076294
9,data_wgs,ig_zero,ig_boundary,1.0,-0.4285714030265808,3.6220543384552
10,data_wgs,ig_zero,ig_boundary,1.0,-0.2619047164916992,3.7869815826416016
11,data_wgs,ig_zero,ig_boundary,1.0,0.3809523582458496,3.8093454837799072
12,data_wgs,ig_zero,ig_boundary,1.0,-0.02380955219268799,6.041059970855713
13,data_wgs,ig_zero,ig_boundary,1.0,0.2142857015132904,4.893951416015625
14,data_wgs,ig_zero,ig_boundary,1.0,-0.09523807466030121,3.188065767288208
15,data_wgs,ig_zero,ig_boundary,1.0,-0.0952380895614624,7.64445161819458
16,data_wgs,ig_zero,ig_boundary,1.0,0.6904760599136353,6.347272872924805
17,data_wgs,ig_zero,ig_boundary,1.0,-0.5952380895614624,4.378069877624512
18,data_wgs,ig_zero,ig_boundary,1.0,0.0476190447807312,6.924322128295898
19,data_wgs,ig_zero,ig_boundary,1.0,0.09523805975914001,5.783316135406494
20,data_wgs,ig_zero,ig_boundary,1.0,0.4999999403953552,6.002413749694824
21,data_wgs,ig_zero,ig_boundary,1.0,0.4285714030265808,2.3600540161132812
22,data_wgs,ig_zero,ig_boundary,1.0,-0.0952380895614624,5.6619343757629395
23,data_wgs,ig_zero,ig_boundary,1.0,0.1428571343421936,2.8635413646698
24,data_wgs,ig_zero,ig_boundary,1.0,-0.4999999701976776,4.499495029449463
25,data_wgs,ig_zero,ig_boundary,1.0,-0.2142856866121292,6.2194342613220215
26,data_wgs,ig_zero,ig_boundary,1.0,0.6904761791229248,1.2283824682235718
27,data_wgs,ig_zero,ig_boundary,1.0,-0.0476190447807312,4.843810081481934
28,data_wgs,ig_zero,ig_boundary,1.0,-0.0952380895614624,5.460208415985107
