idx,dataset,method_a,method_b,jaccard_topk,spearman_rank,delta_l2
0,data_wgs,ig_zero,ig_boundarycrawler,1.0,1.0,2.223374843597412
0,data_wgs,ig_zero,ig_gs,0.0,-1.0,5.311322212219238
0,data_wgs,ig_zero,lime_zero,1.0,1.0,0.09132781624794006
0,data_wgs,ig_zero,lime_boundarycrawler,1.0,1.0,2.109307289123535
0,data_wgs,ig_zero,lime_gs,0.0,-1.0,4.223049163818359
0,data_wgs,ig_zero,ks_zero,1.0,1.0,0.0055539230816066265
0,data_wgs,ig_zero,ks_boundarycrawler,1.0,1.0,2.1541688442230225
0,data_wgs,ig_zero,ks_gs,0.0,-1.0,4.075169563293457
0,data_wgs,ig_boundarycrawler,ig_gs,0.0,-1.0,7.300638198852539
0,data_wgs,ig_boundarycrawler,lime_zero,1.0,1.0,2.287238121032715
0,data_wgs,ig_boundarycrawler,lime_boundarycrawler,1.0,1.0,0.1141287088394165
0,data_wgs,ig_boundarycrawler,lime_gs,0.0,-1.0,6.256795406341553
0,data_wgs,ig_boundarycrawler,ks_zero,1.0,1.0,2.228019952774048
0,data_wgs,ig_boundarycrawler,ks_boundarycrawler,1.0,1.0,0.08303376287221909
0,data_wgs,ig_boundarycrawler,ks_gs,0.0,-1.0,6.097348690032959
0,data_wgs,ig_gs,lime_zero,0.0,-1.0,5.292977333068848
0,data_wgs,ig_gs,lime_boundarycrawler,0.0,-1.0,7.196644306182861
0,data_wgs,ig_gs,lime_gs,1.0,1.0,1.1023190021514893
0,data_wgs,ig_gs,ks_zero,0.0,-1.0,5.305771350860596
0,data_wgs,ig_gs,ks_boundarycrawler,0.0,-1.0,7.219046115875244
0,data_wgs,ig_gs,ks_gs,1.0,1.0,1.2390705347061157
0,data_wgs,lime_zero,lime_boundarycrawler,1.0,1.0,2.173109769821167
0,data_wgs,lime_zero,lime_gs,0.0,-1.0,4.201589584350586
0,data_wgs,lime_zero,ks_zero,1.0,1.0,0.09050437808036804
0,data_wgs,lime_zero,ks_boundarycrawler,1.0,1.0,2.2193961143493652
0,data_wgs,lime_zero,ks_gs,0.0,-1.0,4.055418491363525
0,data_wgs,lime_boundarycrawler,lime_gs,0.0,-1.0,6.150484561920166
0,data_wgs,lime_boundarycrawler,ks_zero,1.0,1.0,2.113957643508911
0,data_wgs,lime_boundarycrawler,ks_boundarycrawler,1.0,1.0,0.06596755981445312
0,data_wgs,lime_boundarycrawler,ks_gs,0.0,-1.0,5.991384506225586
0,data_wgs,lime_gs,ks_zero,0.0,-1.0,4.217508316040039
0,data_wgs,lime_gs,ks_boundarycrawler,0.0,-1.0,6.176133155822754
0,data_wgs,lime_gs,ks_gs,1.0,1.0,0.1671314686536789
0,data_wgs,ks_zero,ks_boundarycrawler,1.0,1.0,2.1587493419647217
0,data_wgs,ks_zero,ks_gs,0.0,-1.0,4.069622993469238
0,data_wgs,ks_boundarycrawler,ks_gs,0.0,-1.0,6.016529083251953
1,data_wgs,ig_zero,ig_boundarycrawler,1.0,1.0,8.268444061279297
1,data_wgs,ig_zero,ig_gs,1.0,1.0,9.465019226074219
1,data_wgs,ig_zero,lime_zero,0.0,-1.0,1.9204930067062378
1,data_wgs,ig_zero,lime_boundarycrawler,1.0,1.0,7.867257595062256
1,data_wgs,ig_zero,lime_gs,1.0,1.0,8.998976707458496
1,data_wgs,ig_zero,ks_zero,0.0,-1.0,2.5779993534088135
1,data_wgs,ig_zero,ks_boundarycrawler,1.0,1.0,7.801145076751709
1,data_wgs,ig_zero,ks_gs,1.0,1.0,8.926429748535156
1,data_wgs,ig_boundarycrawler,ig_gs,1.0,1.0,1.6097923517227173
1,data_wgs,ig_boundarycrawler,lime_zero,0.0,-1.0,10.154618263244629
1,data_wgs,ig_boundarycrawler,lime_boundarycrawler,1.0,1.0,0.7763668894767761
1,data_wgs,ig_boundarycrawler,lime_gs,1.0,1.0,0.8808297514915466
1,data_wgs,ig_boundarycrawler,ks_zero,0.0,-1.0,10.103649139404297
1,data_wgs,ig_boundarycrawler,ks_boundarycrawler,1.0,1.0,0.7875607013702393
1,data_wgs,ig_boundarycrawler,ks_gs,1.0,1.0,0.839989185333252
1,data_wgs,ig_gs,lime_zero,0.0,-1.0,11.379295349121094
1,data_wgs,ig_gs,lime_boundarycrawler,1.0,1.0,2.3765861988067627
1,data_wgs,ig_gs,lime_gs,1.0,1.0,0.7576996088027954
1,data_wgs,ig_gs,ks_zero,0.0,-1.0,11.470475196838379
1,data_wgs,ig_gs,ks_boundarycrawler,1.0,1.0,2.394660234451294
1,data_wgs,ig_gs,ks_gs,1.0,1.0,0.7775155901908875
1,data_wgs,lime_zero,lime_boundarycrawler,0.0,-1.0,9.721962928771973
1,data_wgs,lime_zero,lime_gs,0.0,-1.0,10.900962829589844
1,data_wgs,lime_zero,ks_zero,1.0,1.0,1.609299898147583
1,data_wgs,lime_zero,ks_boundarycrawler,0.0,-1.0,9.657506942749023
1,data_wgs,lime_zero,ks_gs,0.0,-1.0,10.829330444335938
1,data_wgs,lime_boundarycrawler,lime_gs,1.0,1.0,1.629772424697876
1,data_wgs,lime_boundarycrawler,ks_zero,0.0,-1.0,9.572308540344238
1,data_wgs,lime_boundarycrawler,ks_boundarycrawler,1.0,1.0,0.07151608914136887
1,data_wgs,lime_boundarycrawler,ks_gs,1.0,1.0,1.599967360496521
1,data_wgs,lime_gs,ks_zero,0.0,-1.0,10.9126558303833
1,data_wgs,lime_gs,ks_boundarycrawler,1.0,1.0,1.6527243852615356
1,data_wgs,lime_gs,ks_gs,1.0,1.0,0.07987123727798462
1,data_wgs,ks_zero,ks_boundarycrawler,0.0,-1.0,9.513893127441406
1,data_wgs,ks_zero,ks_gs,0.0,-1.0,10.847023010253906
1,data_wgs,ks_boundarycrawler,ks_gs,1.0,1.0,1.619835376739502
2,data_wgs,ig_zero,ig_boundarycrawler,1.0,1.0,5.9752631187438965
2,data_wgs,ig_zero,ig_gs,1.0,1.0,6.064446926116943
2,data_wgs,ig_zero,lime_zero,1.0,1.0,0.8644053936004639
2,data_wgs,ig_zero,lime_boundarycrawler,1.0,1.0,5.688488006591797
2,data_wgs,ig_zero,lime_gs,1.0,1.0,5.7442779541015625
2,data_wgs,ig_zero,ks_zero,1.0,1.0,0.8410665988922119
2,data_wgs,ig_zero,ks_boundarycrawler,1.0,1.0,5.69753885269165
2,data_wgs,ig_zero,ks_gs,1.0,1.0,5.753329753875732
2,data_wgs,ig_boundarycrawler,ig_gs,1.0,1.0,0.09660940617322922
2,data_wgs,ig_boundarycrawler,lime_zero,1.0,1.0,5.145852565765381
2,data_wgs,ig_boundarycrawler,lime_boundarycrawler,1.0,1.0,0.2870895564556122
2,data_wgs,ig_boundarycrawler,lime_gs,1.0,1.0,0.23361994326114655
2,data_wgs,ig_boundarycrawler,ks_zero,1.0,1.0,5.136729717254639
2,data_wgs,ig_boundarycrawler,ks_boundarycrawler,1.0,1.0,0.2808908522129059
2,data_wgs,ig_boundarycrawler,ks_gs,1.0,1.0,0.2228003740310669
2,data_wgs,ig_gs,lime_zero,1.0,1.0,5.233355522155762
2,data_wgs,ig_gs,lime_boundarycrawler,1.0,1.0,0.3766443133354187
2,data_wgs,ig_gs,lime_gs,1.0,1.0,0.3201715648174286
2,data_wgs,ig_gs,ks_zero,1.0,1.0,5.22549295425415
2,data_wgs,ig_gs,ks_boundarycrawler,1.0,1.0,0.37524089217185974
2,data_wgs,ig_gs,ks_gs,1.0,1.0,0.31615743041038513
2,data_wgs,lime_zero,lime_boundarycrawler,1.0,1.0,4.858763694763184
2,data_wgs,lime_zero,lime_gs,1.0,1.0,4.913540840148926
2,data_wgs,lime_zero,ks_zero,1.0,1.0,0.16546766459941864
2,data_wgs,lime_zero,ks_boundarycrawler,1.0,1.0,4.8703413009643555
2,data_wgs,lime_zero,ks_gs,1.0,1.0,4.925032138824463
2,data_wgs,lime_boundarycrawler,lime_gs,1.0,1.0,0.05959909409284592
2,data_wgs,lime_boundarycrawler,ks_zero,1.0,1.0,4.8498148918151855
2,data_wgs,lime_boundarycrawler,ks_boundarycrawler,1.0,1.0,0.054900337010622025
2,data_wgs,lime_boundarycrawler,ks_gs,1.0,1.0,0.0724576935172081
2,data_wgs,lime_gs,ks_zero,1.0,1.0,4.905355453491211
2,data_wgs,lime_gs,ks_boundarycrawler,1.0,1.0,0.08870826661586761
2,data_wgs,lime_gs,ks_gs,1.0,1.0,0.054339323192834854
2,data_wgs,ks_zero,ks_boundarycrawler,1.0,1.0,4.859562397003174
2,data_wgs,ks_zero,ks_gs,1.0,1.0,4.915054798126221
2,data_wgs,ks_boundarycrawler,ks_gs,1.0,1.0,0.06000681594014168
3,data_wgs,ig_zero,ig_boundarycrawler,0.0,-1.0,23.417383193969727
3,data_wgs,ig_zero,ig_gs,0.0,-1.0,23.253103256225586
3,data_wgs,ig_zero,lime_zero,1.0,1.0,0.15627115964889526
3,data_wgs,ig_zero,lime_boundarycrawler,0.0,-1.0,23.471277236938477
3,data_wgs,ig_zero,lime_gs,0.0,-1.0,23.310319900512695
3,data_wgs,ig_zero,ks_zero,1.0,1.0,0.10235204547643661
3,data_wgs,ig_zero,ks_boundarycrawler,0.0,-1.0,23.462602615356445
3,data_wgs,ig_zero,ks_gs,0.0,-1.0,23.30201530456543
3,data_wgs,ig_boundarycrawler,ig_gs,1.0,1.0,0.17080852389335632
3,data_wgs,ig_boundarycrawler,lime_zero,0.0,-1.0,23.261125564575195
3,data_wgs,ig_boundarycrawler,lime_boundarycrawler,1.0,1.0,0.06745973229408264
3,data_wgs,ig_boundarycrawler,lime_gs,1.0,1.0,0.13772869110107422
3,data_wgs,ig_boundarycrawler,ks_zero,0.0,-1.0,23.316282272338867
3,data_wgs,ig_boundarycrawler,ks_boundarycrawler,1.0,1.0,0.047306519001722336
3,data_wgs,ig_boundarycrawler,ks_gs,1.0,1.0,0.11967328190803528
3,data_wgs,ig_gs,lime_zero,0.0,-1.0,23.096839904785156
3,data_wgs,ig_gs,lime_boundarycrawler,1.0,1.0,0.21826978027820587
3,data_wgs,ig_gs,lime_gs,1.0,1.0,0.06962558627128601
3,data_wgs,ig_gs,ks_zero,0.0,-1.0,23.15196990966797
3,data_wgs,ig_gs,ks_boundarycrawler,1.0,1.0,0.21810601651668549
3,data_wgs,ig_gs,ks_gs,1.0,1.0,0.05114792659878731
3,data_wgs,lime_zero,lime_boundarycrawler,0.0,-1.0,23.31501579284668
3,data_wgs,lime_zero,lime_gs,0.0,-1.0,23.154054641723633
3,data_wgs,lime_zero,ks_zero,1.0,1.0,0.05687635391950607
3,data_wgs,lime_zero,ks_boundarycrawler,0.0,-1.0,23.306346893310547
3,data_wgs,lime_zero,ks_gs,0.0,-1.0,23.145755767822266
3,data_wgs,lime_boundarycrawler,lime_gs,1.0,1.0,0.1674751490354538
3,data_wgs,lime_boundarycrawler,ks_zero,0.0,-1.0,23.370147705078125
3,data_wgs,lime_boundarycrawler,ks_boundarycrawler,1.0,1.0,0.055209435522556305
3,data_wgs,lime_boundarycrawler,ks_gs,1.0,1.0,0.16948212683200836
3,data_wgs,lime_gs,ks_zero,0.0,-1.0,23.209157943725586
3,data_wgs,lime_gs,ks_boundarycrawler,1.0,1.0,0.18250533938407898
3,data_wgs,lime_gs,ks_gs,1.0,1.0,0.05531276762485504
3,data_wgs,ks_zero,ks_boundarycrawler,0.0,-1.0,23.36151123046875
3,data_wgs,ks_zero,ks_gs,0.0,-1.0,23.20089340209961
3,data_wgs,ks_boundarycrawler,ks_gs,1.0,1.0,0.16696450114250183
4,data_wgs,ig_zero,ig_boundarycrawler,0.0,-1.0,7.957013130187988
4,data_wgs,ig_zero,ig_gs,0.0,-1.0,7.948739051818848
4,data_wgs,ig_zero,lime_zero,1.0,1.0,4.145466327667236
4,data_wgs,ig_zero,lime_boundarycrawler,0.0,-1.0,7.787193298339844
4,data_wgs,ig_zero,lime_gs,0.0,-1.0,7.819804668426514
4,data_wgs,ig_zero,ks_zero,1.0,1.0,4.310546875
4,data_wgs,ig_zero,ks_boundarycrawler,0.0,-1.0,7.73681116104126
4,data_wgs,ig_zero,ks_gs,0.0,-1.0,7.768492221832275
4,data_wgs,ig_boundarycrawler,ig_gs,1.0,1.0,0.05199844390153885
4,data_wgs,ig_boundarycrawler,lime_zero,0.0,-1.0,11.373979568481445
4,data_wgs,ig_boundarycrawler,lime_boundarycrawler,1.0,1.0,0.32865670323371887
4,data_wgs,ig_boundarycrawler,lime_gs,1.0,1.0,0.29613110423088074
4,data_wgs,ig_boundarycrawler,ks_zero,0.0,-1.0,11.355875968933105
4,data_wgs,ig_boundarycrawler,ks_boundarycrawler,1.0,1.0,0.32220393419265747
4,data_wgs,ig_boundarycrawler,ks_gs,1.0,1.0,0.28677934408187866
4,data_wgs,ig_gs,lime_zero,0.0,-1.0,11.353333473205566
4,data_wgs,ig_gs,lime_boundarycrawler,1.0,1.0,0.28143924474716187
4,data_wgs,ig_gs,lime_gs,1.0,1.0,0.2476201057434082
4,data_wgs,ig_gs,ks_zero,0.0,-1.0,11.333691596984863
4,data_wgs,ig_gs,ks_boundarycrawler,1.0,1.0,0.28097209334373474
4,data_wgs,ig_gs,ks_gs,1.0,1.0,0.24454952776432037
4,data_wgs,lime_zero,lime_boundarycrawler,0.0,-1.0,11.138673782348633
4,data_wgs,lime_zero,lime_gs,0.0,-1.0,11.175180435180664
4,data_wgs,lime_zero,ks_zero,1.0,1.0,0.36928045749664307
4,data_wgs,lime_zero,ks_boundarycrawler,0.0,-1.0,11.101629257202148
4,data_wgs,lime_zero,ks_gs,0.0,-1.0,11.137225151062012
4,data_wgs,lime_boundarycrawler,lime_gs,1.0,1.0,0.03791417181491852
4,data_wgs,lime_boundarycrawler,ks_zero,0.0,-1.0,11.113176345825195
4,data_wgs,lime_boundarycrawler,ks_boundarycrawler,1.0,1.0,0.06740348041057587
4,data_wgs,lime_boundarycrawler,ks_gs,1.0,1.0,0.06691530346870422
4,data_wgs,lime_gs,ks_zero,0.0,-1.0,11.150001525878906
4,data_wgs,lime_gs,ks_boundarycrawler,1.0,1.0,0.08684995025396347
4,data_wgs,lime_gs,ks_gs,1.0,1.0,0.06829393655061722
4,data_wgs,ks_zero,ks_boundarycrawler,0.0,-1.0,11.078020095825195
4,data_wgs,ks_zero,ks_gs,0.0,-1.0,11.113944053649902
4,data_wgs,ks_boundarycrawler,ks_gs,1.0,1.0,0.03710673004388809
5,data_wgs,ig_zero,ig_boundarycrawler,1.0,1.0,6.883111000061035
5,data_wgs,ig_zero,ig_gs,1.0,1.0,6.863639831542969
5,data_wgs,ig_zero,lime_zero,1.0,1.0,5.896197319030762
5,data_wgs,ig_zero,lime_boundarycrawler,1.0,1.0,7.308801174163818
5,data_wgs,ig_zero,lime_gs,1.0,1.0,7.2770490646362305
5,data_wgs,ig_zero,ks_zero,1.0,1.0,5.879886150360107
5,data_wgs,ig_zero,ks_boundarycrawler,1.0,1.0,7.285646915435791
5,data_wgs,ig_zero,ks_gs,1.0,1.0,7.253904819488525
5,data_wgs,ig_boundarycrawler,ig_gs,1.0,1.0,0.05121949687600136
5,data_wgs,ig_boundarycrawler,lime_zero,1.0,1.0,11.892997741699219
5,data_wgs,ig_boundarycrawler,lime_boundarycrawler,1.0,1.0,0.6054748296737671
5,data_wgs,ig_boundarycrawler,lime_gs,1.0,1.0,0.5734850168228149
5,data_wgs,ig_boundarycrawler,ks_zero,1.0,1.0,11.428712844848633
5,data_wgs,ig_boundarycrawler,ks_boundarycrawler,1.0,1.0,0.6338260173797607
5,data_wgs,ig_boundarycrawler,ks_gs,1.0,1.0,0.6031236052513123
5,data_wgs,ig_gs,lime_zero,1.0,1.0,11.890646934509277
5,data_wgs,ig_gs,lime_boundarycrawler,1.0,1.0,0.5860474705696106
5,data_wgs,ig_gs,lime_gs,1.0,1.0,0.5531319975852966
5,data_wgs,ig_gs,ks_zero,1.0,1.0,11.430377960205078
5,data_wgs,ig_gs,ks_boundarycrawler,1.0,1.0,0.6097977161407471
5,data_wgs,ig_gs,ks_gs,1.0,1.0,0.5780318379402161
5,data_wgs,lime_zero,lime_boundarycrawler,1.0,1.0,12.434110641479492
5,data_wgs,lime_zero,lime_gs,1.0,1.0,12.399834632873535
5,data_wgs,lime_zero,ks_zero,1.0,1.0,1.0242981910705566
5,data_wgs,lime_zero,ks_boundarycrawler,1.0,1.0,12.430537223815918
5,data_wgs,lime_zero,ks_gs,1.0,1.0,12.39629077911377
5,data_wgs,lime_boundarycrawler,lime_gs,1.0,1.0,0.03440895676612854
5,data_wgs,lime_boundarycrawler,ks_zero,1.0,1.0,11.989108085632324
5,data_wgs,lime_boundarycrawler,ks_boundarycrawler,1.0,1.0,0.06576990336179733
5,data_wgs,lime_boundarycrawler,ks_gs,1.0,1.0,0.07304069399833679
5,data_wgs,lime_gs,ks_zero,1.0,1.0,11.95470142364502
5,data_wgs,lime_gs,ks_boundarycrawler,1.0,1.0,0.0751541256904602
5,data_wgs,lime_gs,ks_gs,1.0,1.0,0.06550636887550354
5,data_wgs,ks_zero,ks_boundarycrawler,1.0,1.0,11.990509986877441
5,data_wgs,ks_zero,ks_gs,1.0,1.0,11.95612621307373
5,data_wgs,ks_boundarycrawler,ks_gs,1.0,1.0,0.03438625484704971
6,data_wgs,ig_zero,ig_boundarycrawler,1.0,1.0,6.974287509918213
6,data_wgs,ig_zero,ig_gs,1.0,1.0,7.91972541809082
6,data_wgs,ig_zero,lime_zero,1.0,1.0,2.9908499717712402
6,data_wgs,ig_zero,lime_boundarycrawler,1.0,1.0,7.033561706542969
6,data_wgs,ig_zero,lime_gs,0.0,1.0,7.9197258949279785
6,data_wgs,ig_zero,ks_zero,1.0,1.0,3.179581880569458
6,data_wgs,ig_zero,ks_boundarycrawler,1.0,1.0,7.0249104499816895
6,data_wgs,ig_zero,ks_gs,1.0,1.0,7.9197258949279785
6,data_wgs,ig_boundarycrawler,ig_gs,1.0,1.0,1.145723819732666
6,data_wgs,ig_boundarycrawler,lime_zero,1.0,1.0,9.452489852905273
6,data_wgs,ig_boundarycrawler,lime_boundarycrawler,1.0,1.0,0.06015828624367714
6,data_wgs,ig_boundarycrawler,lime_gs,0.0,1.0,1.1457240581512451
6,data_wgs,ig_boundarycrawler,ks_zero,1.0,1.0,9.485595703125
6,data_wgs,ig_boundarycrawler,ks_boundarycrawler,1.0,1.0,0.08025484532117844
6,data_wgs,ig_boundarycrawler,ks_gs,1.0,1.0,1.1457239389419556
6,data_wgs,ig_gs,lime_zero,1.0,1.0,10.243449211120605
6,data_wgs,ig_gs,lime_boundarycrawler,1.0,1.0,1.10544753074646
6,data_wgs,ig_gs,lime_gs,0.0,1.0,3.687851233280526e-07
6,data_wgs,ig_gs,ks_zero,1.0,1.0,10.249154090881348
6,data_wgs,ig_gs,ks_boundarycrawler,1.0,1.0,1.1458944082260132
6,data_wgs,ig_gs,ks_gs,1.0,1.0,1.3584708824510017e-07
6,data_wgs,lime_zero,lime_boundarycrawler,1.0,1.0,9.512613296508789
6,data_wgs,lime_zero,lime_gs,0.0,1.0,10.243449211120605
6,data_wgs,lime_zero,ks_zero,1.0,1.0,0.32127299904823303
6,data_wgs,lime_zero,ks_boundarycrawler,1.0,1.0,9.514720916748047
6,data_wgs,lime_zero,ks_gs,1.0,1.0,10.243449211120605
6,data_wgs,lime_boundarycrawler,lime_gs,0.0,1.0,1.1054478883743286
6,data_wgs,lime_boundarycrawler,ks_zero,1.0,1.0,9.545616149902344
6,data_wgs,lime_boundarycrawler,ks_boundarycrawler,1.0,1.0,0.05293811112642288
6,data_wgs,lime_boundarycrawler,ks_gs,1.0,1.0,1.1054476499557495
6,data_wgs,lime_gs,ks_zero,0.0,1.0,10.249154090881348
6,data_wgs,lime_gs,ks_boundarycrawler,0.0,1.0,1.1458946466445923
6,data_wgs,lime_gs,ks_gs,0.0,1.0,2.331062773919257e-07
6,data_wgs,ks_zero,ks_boundarycrawler,1.0,1.0,9.549495697021484
