idx,dataset,method_a,method_b,jaccard_topk,spearman_rank,delta_l2
0,data_wgs,ig_zero,ig_boundarycrawler,0.6666666666666666,0.6678572297096252,1.4307445287704468
0,data_wgs,ig_zero,ig_gs,0.5384615384615384,0.15000002086162567,2.22906494140625
0,data_wgs,ig_zero,lime_zero,1.0,1.0000001192092896,0.1605421006679535
0,data_wgs,ig_zero,lime_boundarycrawler,0.6666666666666666,0.6678572297096252,1.452325463294983
0,data_wgs,ig_zero,lime_gs,0.5384615384615384,0.15000002086162567,2.210111618041992
0,data_wgs,ig_zero,ks_zero,1.0,1.0000001192092896,2.8545862278406275e-06
0,data_wgs,ig_zero,ks_boundarycrawler,0.6666666666666666,0.6678572297096252,1.430745005607605
0,data_wgs,ig_zero,ks_gs,0.5384615384615384,0.15000002086162567,2.229067325592041
0,data_wgs,ig_boundarycrawler,ig_gs,0.6666666666666666,0.5500000715255737,1.4765821695327759
0,data_wgs,ig_boundarycrawler,lime_zero,0.6666666666666666,0.6678572297096252,1.388131022453308
0,data_wgs,ig_boundarycrawler,lime_boundarycrawler,1.0,1.0000001192092896,0.15889786183834076
0,data_wgs,ig_boundarycrawler,lime_gs,0.6666666666666666,0.5607143044471741,1.4727004766464233
0,data_wgs,ig_boundarycrawler,ks_zero,0.6666666666666666,0.6678572297096252,1.4307456016540527
0,data_wgs,ig_boundarycrawler,ks_boundarycrawler,1.0,1.0000001192092896,2.959757694043219e-06
0,data_wgs,ig_boundarycrawler,ks_gs,0.6666666666666666,0.5500000715255737,1.4765853881835938
0,data_wgs,ig_gs,lime_zero,0.5384615384615384,0.15000002086162567,2.1835145950317383
0,data_wgs,ig_gs,lime_boundarycrawler,0.6666666666666666,0.5500000715255737,1.4717425107955933
0,data_wgs,ig_gs,lime_gs,1.0,0.9928572177886963,0.14559437334537506
0,data_wgs,ig_gs,ks_zero,0.5384615384615384,0.15000002086162567,2.229065418243408
0,data_wgs,ig_gs,ks_boundarycrawler,0.6666666666666666,0.5500000715255737,1.4765808582305908
0,data_wgs,ig_gs,ks_gs,1.0,1.0,7.794606972311158e-06
0,data_wgs,lime_zero,lime_boundarycrawler,0.6666666666666666,0.6678572297096252,1.3969011306762695
0,data_wgs,lime_zero,lime_gs,0.5384615384615384,0.15000002086162567,2.1581504344940186
0,data_wgs,lime_zero,ks_zero,1.0,1.0000001192092896,0.16054324805736542
0,data_wgs,lime_zero,ks_boundarycrawler,0.6666666666666666,0.6678572297096252,1.3881314992904663
0,data_wgs,lime_zero,ks_gs,0.5384615384615384,0.15000002086162567,2.1835172176361084
0,data_wgs,lime_boundarycrawler,lime_gs,0.6666666666666666,0.5607143044471741,1.4549429416656494
0,data_wgs,lime_boundarycrawler,ks_zero,0.6666666666666666,0.6678572297096252,1.4523266553878784
0,data_wgs,lime_boundarycrawler,ks_boundarycrawler,1.0,1.0000001192092896,0.15889927744865417
0,data_wgs,lime_boundarycrawler,ks_gs,0.6666666666666666,0.5500000715255737,1.4717462062835693
0,data_wgs,lime_gs,ks_zero,0.5384615384615384,0.15000002086162567,2.2101120948791504
0,data_wgs,lime_gs,ks_boundarycrawler,0.6666666666666666,0.5607143044471741,1.4726992845535278
0,data_wgs,lime_gs,ks_gs,1.0,0.9928572177886963,0.14559751749038696
0,data_wgs,ks_zero,ks_boundarycrawler,0.6666666666666666,0.6678572297096252,1.430746078491211
0,data_wgs,ks_zero,ks_gs,0.5384615384615384,0.15000002086162567,2.229067802429199
0,data_wgs,ks_boundarycrawler,ks_gs,0.6666666666666666,0.5500000715255737,1.4765840768814087
1,data_wgs,ig_zero,ig_boundarycrawler,0.6666666666666666,0.47857147455215454,1.3929094076156616
1,data_wgs,ig_zero,ig_gs,0.8181818181818182,0.5571429133415222,1.9307688474655151
1,data_wgs,ig_zero,lime_zero,0.8181818181818182,0.9928571581840515,0.19331449270248413
1,data_wgs,ig_zero,lime_boundarycrawler,0.6666666666666666,0.47857147455215454,1.410753846168518
1,data_wgs,ig_zero,lime_gs,0.8181818181818182,0.5821428894996643,1.906646490097046
1,data_wgs,ig_zero,ks_zero,1.0,1.0000001192092896,1.4536844901158474e-06
1,data_wgs,ig_zero,ks_boundarycrawler,0.6666666666666666,0.47857147455215454,1.3929094076156616
1,data_wgs,ig_zero,ks_gs,0.8181818181818182,0.5571429133415222,1.9307684898376465
1,data_wgs,ig_boundarycrawler,ig_gs,0.6666666666666666,0.5142857432365417,1.1742451190948486
1,data_wgs,ig_boundarycrawler,lime_zero,0.5384615384615384,0.5071429014205933,1.3097513914108276
1,data_wgs,ig_boundarycrawler,lime_boundarycrawler,0.8181818181818182,0.9928572177886963,0.15778249502182007
1,data_wgs,ig_boundarycrawler,lime_gs,0.6666666666666666,0.5428571701049805,1.1230546236038208
1,data_wgs,ig_boundarycrawler,ks_zero,0.6666666666666666,0.47857147455215454,1.3929095268249512
1,data_wgs,ig_boundarycrawler,ks_boundarycrawler,1.0,1.0000001192092896,1.7003268339976785e-06
1,data_wgs,ig_boundarycrawler,ks_gs,0.6666666666666666,0.5142857432365417,1.174244999885559
1,data_wgs,ig_gs,lime_zero,0.6666666666666666,0.5464286208152771,1.8990287780761719
1,data_wgs,ig_gs,lime_boundarycrawler,0.6666666666666666,0.5071429014205933,1.195541262626648
1,data_wgs,ig_gs,lime_gs,1.0,0.9964286684989929,0.18014822900295258
1,data_wgs,ig_gs,ks_zero,0.8181818181818182,0.5571429133415222,1.9307693243026733
1,data_wgs,ig_gs,ks_boundarycrawler,0.6666666666666666,0.5142857432365417,1.174246072769165
1,data_wgs,ig_gs,ks_gs,1.0,1.0000001192092896,7.898252647464687e-07
1,data_wgs,lime_zero,lime_boundarycrawler,0.6666666666666666,0.5035714507102966,1.3127737045288086
1,data_wgs,lime_zero,lime_gs,0.6666666666666666,0.5714285969734192,1.8624063730239868
1,data_wgs,lime_zero,ks_zero,0.8181818181818182,0.9928571581840515,0.19331441819667816
1,data_wgs,lime_zero,ks_boundarycrawler,0.5384615384615384,0.5071429014205933,1.3097516298294067
1,data_wgs,lime_zero,ks_gs,0.6666666666666666,0.5464286208152771,1.8990284204483032
1,data_wgs,lime_boundarycrawler,lime_gs,0.6666666666666666,0.535714328289032,1.1266247034072876
1,data_wgs,lime_boundarycrawler,ks_zero,0.6666666666666666,0.47857147455215454,1.4107540845870972
1,data_wgs,lime_boundarycrawler,ks_boundarycrawler,0.8181818181818182,0.9928572177886963,0.1577831655740738
1,data_wgs,lime_boundarycrawler,ks_gs,0.6666666666666666,0.5071429014205933,1.1955410242080688
1,data_wgs,lime_gs,ks_zero,0.8181818181818182,0.5821428894996643,1.9066468477249146
1,data_wgs,lime_gs,ks_boundarycrawler,0.6666666666666666,0.5428571701049805,1.1230555772781372
1,data_wgs,lime_gs,ks_gs,1.0,0.9964286684989929,0.18014810979366302
1,data_wgs,ks_zero,ks_boundarycrawler,0.6666666666666666,0.47857147455215454,1.3929096460342407
1,data_wgs,ks_zero,ks_gs,0.8181818181818182,0.5571429133415222,1.9307690858840942
1,data_wgs,ks_boundarycrawler,ks_gs,0.6666666666666666,0.5142857432365417,1.174245834350586
2,data_wgs,ig_zero,ig_boundarycrawler,0.8181818181818182,0.860714316368103,1.0653420686721802
2,data_wgs,ig_zero,ig_gs,0.6666666666666666,0.6928571462631226,2.2256410121917725
2,data_wgs,ig_zero,lime_zero,1.0,1.0000001192092896,0.18476618826389313
2,data_wgs,ig_zero,lime_boundarycrawler,1.0,0.8571428060531616,1.0764070749282837
2,data_wgs,ig_zero,lime_gs,0.6666666666666666,0.6964285969734192,2.202173948287964
2,data_wgs,ig_zero,ks_zero,1.0,1.0000001192092896,9.671031875768676e-06
2,data_wgs,ig_zero,ks_boundarycrawler,0.8181818181818182,0.860714316368103,1.0653411149978638
2,data_wgs,ig_zero,ks_gs,0.6666666666666666,0.6928571462631226,2.225639820098877
2,data_wgs,ig_boundarycrawler,ig_gs,0.6666666666666666,0.846428632736206,1.6774660348892212
2,data_wgs,ig_boundarycrawler,lime_zero,0.8181818181818182,0.860714316368103,1.0137076377868652
2,data_wgs,ig_boundarycrawler,lime_boundarycrawler,0.8181818181818182,0.9892857670783997,0.16439199447631836
2,data_wgs,ig_boundarycrawler,lime_gs,0.6666666666666666,0.8500000834465027,1.6653938293457031
2,data_wgs,ig_boundarycrawler,ks_zero,0.8181818181818182,0.860714316368103,1.065342903137207
2,data_wgs,ig_boundarycrawler,ks_boundarycrawler,1.0,1.0000001192092896,6.742410278093303e-06
2,data_wgs,ig_boundarycrawler,ks_gs,0.6666666666666666,0.846428632736206,1.6774647235870361
2,data_wgs,ig_gs,lime_zero,0.6666666666666666,0.6928571462631226,2.165957450866699
2,data_wgs,ig_gs,lime_boundarycrawler,0.6666666666666666,0.8178573250770569,1.6939979791641235
2,data_wgs,ig_gs,lime_gs,1.0,0.9964286088943481,0.17510992288589478
2,data_wgs,ig_gs,ks_zero,0.6666666666666666,0.6928571462631226,2.2256462574005127
2,data_wgs,ig_gs,ks_boundarycrawler,0.6666666666666666,0.846428632736206,1.6774699687957764
2,data_wgs,ig_gs,ks_gs,1.0,1.0000001192092896,3.6731651107402286e-06
2,data_wgs,lime_zero,lime_boundarycrawler,1.0,0.8571428060531616,1.0053026676177979
2,data_wgs,lime_zero,lime_gs,0.6666666666666666,0.6964285969734192,2.1341466903686523
2,data_wgs,lime_zero,ks_zero,1.0,1.0000001192092896,0.18476983904838562
2,data_wgs,lime_zero,ks_boundarycrawler,0.8181818181818182,0.860714316368103,1.013707160949707
2,data_wgs,lime_zero,ks_gs,0.6666666666666666,0.6928571462631226,2.1659562587738037
2,data_wgs,lime_boundarycrawler,lime_gs,0.6666666666666666,0.8285714983940125,1.6682828664779663
2,data_wgs,lime_boundarycrawler,ks_zero,1.0,0.8571428060531616,1.0764081478118896
2,data_wgs,lime_boundarycrawler,ks_boundarycrawler,0.8181818181818182,0.9892857670783997,0.16439326107501984
2,data_wgs,lime_boundarycrawler,ks_gs,0.6666666666666666,0.8178573250770569,1.6939966678619385
2,data_wgs,lime_gs,ks_zero,0.6666666666666666,0.6964285969734192,2.202179431915283
2,data_wgs,lime_gs,ks_boundarycrawler,0.6666666666666666,0.8500000834465027,1.665398120880127
2,data_wgs,lime_gs,ks_gs,1.0,0.9964286088943481,0.17511086165905
2,data_wgs,ks_zero,ks_boundarycrawler,0.8181818181818182,0.860714316368103,1.0653420686721802
2,data_wgs,ks_zero,ks_gs,0.6666666666666666,0.6928571462631226,2.225644826889038
2,data_wgs,ks_boundarycrawler,ks_gs,0.6666666666666666,0.846428632736206,1.6774687767028809
3,data_wgs,ig_zero,ig_boundarycrawler,0.8181818181818182,0.846428632736206,1.375065565109253
3,data_wgs,ig_zero,ig_gs,1.0,0.7392857670783997,1.617627739906311
3,data_wgs,ig_zero,lime_zero,1.0,1.0,0.15543720126152039
3,data_wgs,ig_zero,lime_boundarycrawler,0.8181818181818182,0.8392857313156128,1.357472538948059
3,data_wgs,ig_zero,lime_gs,1.0,0.7607144117355347,1.5874030590057373
3,data_wgs,ig_zero,ks_zero,1.0,1.0,6.723740170855308e-06
3,data_wgs,ig_zero,ks_boundarycrawler,0.8181818181818182,0.846428632736206,1.3750674724578857
3,data_wgs,ig_zero,ks_gs,1.0,0.7392857670783997,1.6176307201385498
3,data_wgs,ig_boundarycrawler,ig_gs,0.8181818181818182,0.9142857789993286,0.9402311444282532
3,data_wgs,ig_boundarycrawler,lime_zero,0.8181818181818182,0.846428632736206,1.359046459197998
3,data_wgs,ig_boundarycrawler,lime_boundarycrawler,0.8181818181818182,0.9928571581840515,0.1448306441307068
