num_feature,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,class,gs_success,radius_found,x_enemy_0,x_enemy_1,x_enemy_2,x_enemy_3,x_enemy_4,x_enemy_5,x_enemy_6,x_enemy_7,x_enemy_8,x_enemy_9,x_enemy_10,x_enemy_11,x_enemy_12,x_enemy_13,x_enemy_14,x_boundary_0,x_boundary_1,x_boundary_2,x_boundary_3,x_boundary_4,x_boundary_5,x_boundary_6,x_boundary_7,x_boundary_8,x_boundary_9,x_boundary_10,x_boundary_11,x_boundary_12,x_boundary_13,x_boundary_14,dist_x0_enemy,dist_x0_boundary
15,-3.2727012634277344,-0.14457717537879944,-0.8841267824172974,-1.970662236213684,-2.8186371326446533,-4.734760761260986,-4.548703193664551,-1.2829070091247559,-3.085664987564087,-1.9653761386871338,-4.927695274353027,-0.505347490310669,-1.4101992845535278,-5.1008830070495605,-4.159576892852783,0,True,10.010000000000009,3.389388084411621,2.459169626235962,-1.0578157901763916,0.36767375469207764,-4.7493767738342285,-2.631669044494629,-3.5049424171447754,-0.6208277940750122,-3.097400426864624,-0.6865090131759644,-2.767435073852539,2.483682870864868,1.7973235845565796,-7.978333473205566,-3.922804117202759,3.364231586456299,2.4493377208709717,-1.0571599006652832,0.3588440418243408,-4.7420854568481445,-2.6396102905273438,-3.508883476257324,-0.6233278512954712,-3.097355842590332,-0.6913381814956665,-2.77559232711792,2.472395896911621,1.7852115631103516,-7.967467784881592,-3.9236984252929688,10.010000228881836,9.972201347351074
15,-2.838125705718994,-1.076463222503662,-1.4189488887786865,-3.475100040435791,-4.286537170410156,-4.908700466156006,-3.9528446197509766,-1.1234147548675537,-2.0909533500671387,-1.985041856765747,-3.459599018096924,-0.4160166084766388,0.6771566271781921,-3.265259265899658,-3.69235897064209,0,True,8.909999999999993,-0.8367471694946289,1.8740639686584473,-0.18761944770812988,-0.8629641532897949,-2.023524761199951,-3.0003087520599365,-2.7124040126800537,2.8519439697265625,-2.4550273418426514,2.583012342453003,-1.013336181640625,0.47264429926872253,0.554401159286499,-5.202937126159668,-2.862339735031128,-0.8431535959243774,1.864619255065918,-0.19156095385551453,-0.8713256120681763,-2.030768394470215,-3.006417751312256,-2.7163748741149902,2.8392186164855957,-2.453861951828003,2.568390130996704,-1.0211668014526367,0.4697996973991394,0.5547941327095032,-5.196734428405762,-2.8649964332580566,8.90999984741211,8.881478309631348
15,6.660757064819336,5.8812971115112305,5.8659467697143555,3.5455915927886963,3.937598943710327,3.9499309062957764,2.8653621673583984,2.8095996379852295,5.647037506103516,3.628479242324829,4.350285530090332,7.000824451446533,5.042874336242676,1.8471832275390625,5.0646257400512695,1,True,16.5600000000001,3.792961359024048,3.0020062923431396,3.8131251335144043,2.16213059425354,1.4017326831817627,1.3006021976470947,-1.5120701789855957,-6.106241226196289,8.266456604003906,-3.6583211421966553,-3.117940902709961,3.7059478759765625,4.15303897857666,5.279491901397705,5.634964942932129,3.793652057647705,3.002699851989746,3.813619613647461,2.162463903427124,1.402343511581421,1.3012402057647705,-1.5110161304473877,-6.1040940284729,8.265826225280762,-3.656566619873047,-3.116142511367798,3.7067413330078125,4.153253555297852,5.278665542602539,5.634827613830566,16.559999465942383,16.556011199951172
15,4.014876365661621,3.358386278152466,5.567983150482178,2.5663225650787354,4.644923210144043,2.4354968070983887,4.131938457489014,3.578219175338745,8.835662841796875,2.14421010017395,3.5205962657928467,6.414727687835693,6.656066417694092,4.781613826751709,5.915711402893066,1,True,14.660000000000075,-2.244286060333252,3.6695144176483154,6.996300220489502,1.0448837280273438,6.2401018142700195,2.122673511505127,-3.030992031097412,3.810250759124756,3.403416633605957,-1.1166999340057373,-0.3960146903991699,3.368121385574341,5.3447418212890625,11.097763061523438,2.613410472869873,-2.2266321182250977,3.6686370372772217,6.992271423339844,1.0491747856140137,6.235603332519531,2.123555898666382,-3.010789394378662,3.809596061706543,3.4187381267547607,-1.1075025796890259,-0.3849679231643677,3.3767142295837402,5.348440170288086,11.079947471618652,2.6227242946624756,14.660001754760742,14.61865234375
15,2.864485502243042,3.8310980796813965,4.714944362640381,2.0553646087646484,3.373997688293457,2.0793893337249756,4.514761924743652,4.394621849060059,5.329432964324951,3.065633773803711,2.799774408340454,7.2887043952941895,4.902812957763672,3.7475805282592773,3.36147141456604,1,True,13.160000000000053,-2.1071083545684814,2.8673319816589355,6.236746311187744,1.1724427938461304,0.06874203681945801,1.126819133758545,2.2765607833862305,-3.435762882232666,4.1349592208862305,-4.143148422241211,1.26918363571167,5.98398494720459,4.647223472595215,6.2094035148620605,1.7110825777053833,-2.1068215370178223,2.8673877716064453,6.236658096313477,1.1724939346313477,0.06893274188041687,1.1268742084503174,2.2766900062561035,-3.4353113174438477,4.13502836227417,-4.1427321434021,1.2692720890045166,5.984060287475586,4.647237777709961,6.209261894226074,1.7111778259277344,13.15999984741211,13.159239768981934
15,-3.3796234130859375,-0.750301718711853,-1.494596242904663,-1.9598760604858398,-3.7820188999176025,-4.2783074378967285,-4.307399272918701,-0.6158193945884705,-3.627509355545044,-2.2361695766448975,-5.016192436218262,-1.150484561920166,-0.34183600544929504,-2.672858953475952,-3.083345651626587,0,True,10.410000000000014,2.344655990600586,2.1974925994873047,-3.331653594970703,-1.6651639938354492,-4.3756866455078125,-4.382248878479004,-0.721442699432373,1.515714406967163,1.1704623699188232,-0.46090877056121826,-4.574355602264404,2.279118299484253,1.669800043106079,-3.737839937210083,-1.542736530303955,2.3244709968566895,2.1870980262756348,-3.3251757621765137,-1.666203260421753,-4.373592853546143,-4.3818817138671875,-0.7340874671936035,1.5081981420516968,1.1535437107086182,-0.46716874837875366,-4.575913429260254,2.2670247554779053,1.6627066135406494,-3.7340846061706543,-1.5481691360473633,10.40999984741211,10.373291015625
15,-3.6793413162231445,-0.004877754952758551,-1.4948920011520386,-3.8570148944854736,-5.973052978515625,-4.721712589263916,-4.3312201499938965,-2.940434455871582,-2.407543182373047,-1.8946771621704102,-3.7493624687194824,-0.46874165534973145,-0.5211763978004456,-3.8215296268463135,-5.85217809677124,0,True,10.560000000000016,-1.8911004066467285,0.1168929934501648,-4.397029399871826,-1.2479968070983887,-7.569691181182861,-1.8871204853057861,-0.22391080856323242,1.7465076446533203,-0.40734434127807617,-0.08025789260864258,-0.3844602108001709,2.0396597385406494,1.6029646396636963,-7.169548034667969,-4.1139984130859375,-1.8932074308395386,0.11674951016902924,-4.39361047744751,-1.2510709762573242,-7.56781005859375,-1.8904603719711304,-0.2287502884864807,1.7409850358963013,-0.4097011089324951,-0.0823957622051239,-0.38842493295669556,2.0367043018341064,1.600461721420288,-7.165602684020996,-4.116046905517578,10.560001373291016,10.547557830810547
15,-2.702561378479004,0.17935261130332947,1.8449567556381226,-1.5347621440887451,-3.281154155731201,-3.431370496749878,-4.171087741851807,-0.9297469258308411,-1.3669980764389038,-2.0985183715820312,-5.092851638793945,-0.5516924262046814,-0.770102858543396,-2.0248160362243652,-5.634511470794678,0,True,9.36,3.4505972862243652,2.617541551589966,1.8642780780792236,-0.8350436091423035,-3.425724744796753,-2.5165627002716064,-3.1143784523010254,0.4019065499305725,-1.844067096710205,0.9251515865325928,-3.1275634765625,1.9320240020751953,3.0549440383911133,-1.606453537940979,-3.3196938037872314,3.4278907775878906,2.608544111251831,1.8642067909240723,-0.8376257419586182,-3.4251914024353027,-2.5199389457702637,-3.1182780265808105,0.39699244499206543,-1.8423066139221191,0.9139935970306396,-3.1348156929016113,1.922858476638794,3.0408287048339844,-1.6079974174499512,-3.3282358646392822,9.359999656677246,9.325459480285645
15,-2.36814284324646,-1.5447343587875366,-2.1581389904022217,-1.2289881706237793,-5.032112121582031,-4.405727863311768,-4.254863262176514,-1.4696329832077026,-1.9073128700256348,-2.562453031539917,-5.3942179679870605,0.11390749365091324,-2.1546874046325684,-3.574171543121338,-4.107109546661377,0,True,10.510000000000016,-0.04977774620056152,-1.1642091274261475,-2.9383554458618164,2.338106155395508,-1.9747228622436523,-1.5268282890319824,-4.432677745819092,1.9899760484695435,-1.018770456314087,2.8116486072540283,-3.498103618621826,5.343743324279785,-2.4026215076446533,-3.3986401557922363,-2.9836349487304688,-0.050780415534973145,-1.1643736362457275,-2.938018321990967,2.3365631103515625,-1.9760451316833496,-1.5280733108520508,-4.432600975036621,1.9884798526763916,-1.0191547870635986,2.809324264526367,-3.4989237785339355,5.3414812088012695,-2.4025144577026367,-3.3987159729003906,-2.9841208457946777,10.510000228881836,10.505455017089844
15,-1.4628667831420898,-0.1335570514202118,-1.6420353651046753,-1.854035496711731,-5.333552837371826,-5.0232439041137695,-3.7172203063964844,-1.2121624946594238,-2.8598883152008057,-1.0159955024719238,-3.9168763160705566,0.4438956081867218,-0.01437127124518156,-4.563933849334717,-5.266261577606201,0,True,7.609999999999982,-0.2756977081298828,1.9240586757659912,0.821804404258728,0.7172833681106567,-6.7809648513793945,-2.7154598236083984,-1.9272632598876953,-0.16113615036010742,-0.04131364822387695,1.5337278842926025,-1.2773525714874268,1.5221542119979858,1.754923701286316,-5.11529016494751,-3.9069552421569824,-0.27621564269065857,1.9231610298156738,0.8207293748855591,0.7161614894866943,-6.780333518981934,-2.7164664268493652,-1.928044319152832,-0.1615947186946869,-0.042543403804302216,1.5326154232025146,-1.2785042524337769,1.521683692932129,1.754151701927185,-5.115048885345459,-3.907548427581787,7.610000133514404,7.606679916381836
