dataset,method_a,method_b,jaccard_topk,spearman_rank,delta_l2
data_wgs,ig_boundarycrawler,ig_gs,0.8056349206349206,0.8300396303584179,2.34581745048364
data_wgs,ig_boundarycrawler,ks_boundarycrawler,0.9733333333333334,0.9819047352671624,0.32607334098313
data_wgs,ig_boundarycrawler,ks_gs,0.8039087301587301,0.8288491535310943,2.3665509862701097
data_wgs,ig_boundarycrawler,ks_zero,0.6132142857142856,0.40654758830865223,7.764394986629486
data_wgs,ig_boundarycrawler,lime_boundarycrawler,0.9916666666666667,0.9927777589360873,0.22751341534157593
data_wgs,ig_boundarycrawler,lime_gs,0.8052579365079364,0.8318650267397364,2.3381678692996504
data_wgs,ig_boundarycrawler,lime_zero,0.6145039682539681,0.39440473147978383,7.890097311735153
data_wgs,ig_gs,ks_boundarycrawler,0.8054761904761905,0.8260713777691125,2.37032296076417
data_wgs,ig_gs,ks_gs,0.9555555555555556,0.9796031420429547,0.33619709068754067
data_wgs,ig_gs,ks_zero,0.5918055555555555,0.37063489435240626,7.9487770855426785
data_wgs,ig_gs,lime_boundarycrawler,0.8074603174603174,0.8304364551355441,2.355030694057544
data_wgs,ig_gs,lime_gs,0.9822222222222223,0.9896825116872787,0.24033897353957095
data_wgs,ig_gs,lime_zero,0.5944841269841269,0.36039680037647487,8.071819835106531
data_wgs,ig_zero,ig_boundarycrawler,0.6520238095238096,0.38761902013172705,7.617036374807358
data_wgs,ig_zero,ig_gs,0.6267261904761905,0.3516666432718436,7.807063598235448
data_wgs,ig_zero,ks_boundarycrawler,0.6518849206349205,0.3932142576078574,7.602145812511444
data_wgs,ig_zero,ks_gs,0.6284325396825396,0.3568650554741422,7.799193132718404
data_wgs,ig_zero,ks_zero,0.8603174603174603,0.9546824968854586,1.7385360596825679
data_wgs,ig_zero,lime_boundarycrawler,0.6517261904761905,0.39003965506951016,7.619730331500372
data_wgs,ig_zero,lime_gs,0.625515873015873,0.3506348964199424,7.8071075705687205
data_wgs,ig_zero,lime_zero,0.8752380952380951,0.9599602780739467,1.7453317251553138
data_wgs,ks_boundarycrawler,ks_gs,0.8075,0.834126933850348,2.3411350690325103
data_wgs,ks_zero,ks_boundarycrawler,0.612361111111111,0.41194441373149554,7.746304488579432
data_wgs,ks_zero,ks_gs,0.5943849206349205,0.37718251325190066,7.936631308794022
data_wgs,lime_boundarycrawler,ks_boundarycrawler,0.9694444444444443,0.9807142584522566,0.36097065502156817
data_wgs,lime_boundarycrawler,ks_gs,0.80375,0.8291269314164916,2.3701050125062464
data_wgs,lime_boundarycrawler,ks_zero,0.6134722222222222,0.4083729844416181,7.767418912649155
data_wgs,lime_boundarycrawler,lime_gs,0.8069246031746031,0.8338094720368584,2.3261981943746406
data_wgs,lime_gs,ks_boundarycrawler,0.8054960317460317,0.828095188178122,2.357028778543075
data_wgs,lime_gs,ks_gs,0.9527777777777777,0.9778571098049482,0.35837026429673036
data_wgs,lime_gs,ks_zero,0.5894047619047619,0.36936505243803064,7.947862014373143
data_wgs,lime_zero,ks_boundarycrawler,0.6145436507936508,0.40075393876681725,7.872411997715632
data_wgs,lime_zero,ks_gs,0.5960119047619047,0.36734124512722094,8.059894584019979
data_wgs,lime_zero,ks_zero,0.9242063492063491,0.9811507618427276,0.8438044742867351
data_wgs,lime_zero,lime_boundarycrawler,0.614265873015873,0.39599203298489255,7.897639863093694
data_wgs,lime_zero,lime_gs,0.5932738095238096,0.359484101968507,8.07413378516833
