idx,dataset,y,pred_target,crawler_success,gs_success,gs_radius_found,angle_x_crawler_gs_deg,sphere_frac,sphere_vol,dist_x_to_crawler,dist_x_to_gs,dist_crawler_to_gs,ring_n,ring_r_min,ring_r_max,ring_count_y0,ring_count_y1,ring_count_pred0,ring_count_pred1,attr_methods,attr_baselines,attr_ig_steps,attr_topk,attr_sg_samples,attr_sg_stdevs,attr_sg_nt_type,attr_perturb_samples,attr_perturbations_per_eval,attr_ig_zero_success,attr_ig_zero_sensitivity,attr_ig_zero_fidelity_del_auc,attr_ig_zero_fidelity_ins_auc,attr_ig_zero_fidelity_del_delta_topk,attr_ig_zero_fidelity_ins_delta_topk,attr_ig_zero_stability_lipschitz,attr_ig_zero_stability_mean_attr_change,attr_ig_zero_cosine_truegrad,attr_ig_zero_boundary_alignment,attr_ig_boundarycrawler_success,attr_ig_boundarycrawler_sensitivity,attr_ig_boundarycrawler_fidelity_del_auc,attr_ig_boundarycrawler_fidelity_ins_auc,attr_ig_boundarycrawler_fidelity_del_delta_topk,attr_ig_boundarycrawler_fidelity_ins_delta_topk,attr_ig_boundarycrawler_stability_lipschitz,attr_ig_boundarycrawler_stability_mean_attr_change,attr_ig_boundarycrawler_cosine_truegrad,attr_ig_boundarycrawler_boundary_alignment,attr_ig_gs_success,attr_ig_gs_sensitivity,attr_ig_gs_fidelity_del_auc,attr_ig_gs_fidelity_ins_auc,attr_ig_gs_fidelity_del_delta_topk,attr_ig_gs_fidelity_ins_delta_topk,attr_ig_gs_stability_lipschitz,attr_ig_gs_stability_mean_attr_change,attr_ig_gs_cosine_truegrad,attr_ig_gs_boundary_alignment,attr_lime_zero_success,attr_lime_zero_sensitivity,attr_lime_zero_fidelity_del_auc,attr_lime_zero_fidelity_ins_auc,attr_lime_zero_fidelity_del_delta_topk,attr_lime_zero_fidelity_ins_delta_topk,attr_lime_zero_stability_lipschitz,attr_lime_zero_stability_mean_attr_change,attr_lime_zero_cosine_truegrad,attr_lime_zero_boundary_alignment,attr_lime_boundarycrawler_success,attr_lime_boundarycrawler_sensitivity,attr_lime_boundarycrawler_fidelity_del_auc,attr_lime_boundarycrawler_fidelity_ins_auc,attr_lime_boundarycrawler_fidelity_del_delta_topk,attr_lime_boundarycrawler_fidelity_ins_delta_topk,attr_lime_boundarycrawler_stability_lipschitz,attr_lime_boundarycrawler_stability_mean_attr_change,attr_lime_boundarycrawler_cosine_truegrad,attr_lime_boundarycrawler_boundary_alignment,attr_lime_gs_success,attr_lime_gs_sensitivity,attr_lime_gs_fidelity_del_auc,attr_lime_gs_fidelity_ins_auc,attr_lime_gs_fidelity_del_delta_topk,attr_lime_gs_fidelity_ins_delta_topk,attr_lime_gs_stability_lipschitz,attr_lime_gs_stability_mean_attr_change,attr_lime_gs_cosine_truegrad,attr_lime_gs_boundary_alignment,attr_ks_zero_success,attr_ks_zero_sensitivity,attr_ks_zero_fidelity_del_auc,attr_ks_zero_fidelity_ins_auc,attr_ks_zero_fidelity_del_delta_topk,attr_ks_zero_fidelity_ins_delta_topk,attr_ks_zero_stability_lipschitz,attr_ks_zero_stability_mean_attr_change,attr_ks_zero_cosine_truegrad,attr_ks_zero_boundary_alignment,attr_ks_boundarycrawler_success,attr_ks_boundarycrawler_sensitivity,attr_ks_boundarycrawler_fidelity_del_auc,attr_ks_boundarycrawler_fidelity_ins_auc,attr_ks_boundarycrawler_fidelity_del_delta_topk,attr_ks_boundarycrawler_fidelity_ins_delta_topk,attr_ks_boundarycrawler_stability_lipschitz,attr_ks_boundarycrawler_stability_mean_attr_change,attr_ks_boundarycrawler_cosine_truegrad,attr_ks_boundarycrawler_boundary_alignment,attr_ks_gs_success,attr_ks_gs_sensitivity,attr_ks_gs_fidelity_del_auc,attr_ks_gs_fidelity_ins_auc,attr_ks_gs_fidelity_del_delta_topk,attr_ks_gs_fidelity_ins_delta_topk,attr_ks_gs_stability_lipschitz,attr_ks_gs_stability_mean_attr_change,attr_ks_gs_cosine_truegrad,attr_ks_gs_boundary_alignment
0,data_wgs,0,0,True,True,9.51,11.947393639059117,0.0,0.0,9.293929100036621,9.50943374633789,1.9686065912246704,0,9.293929100036621,9.51,0,0,0,0,"ig,lime,ks","zero,boundarycrawler,gs",64,5,50,0.1,smoothgrad,300,64,True,,2.0013041496276855,5.772446632385254,6.9182963371276855,6.9182963371276855,0.4255712330341339,0.008238631347194315,0.879302442073822,0.8967505693435669,True,,1.8531769514083862,5.921521186828613,7.31074857711792,7.310748100280762,0.42557063698768616,0.008238632744178177,0.9260071516036987,0.9593642950057983,True,,1.5696502923965454,6.165925025939941,7.557328701019287,7.557329177856445,0.42557191848754883,0.008238628855906427,0.8914341926574707,0.9746274948120117,True,,2.0013041496276855,5.772446632385254,6.9182963371276855,6.9182963371276855,2.060120105743408,0.033063332177698614,0.8727494478225708,0.8923471570014954,True,,1.8531769514083862,5.921521186828613,7.31074857711792,7.310748100280762,2.068570375442505,0.03297647591680288,0.9193893671035767,0.9567055702209473,True,,1.5696502923965454,6.165925025939941,7.557328701019287,7.557329177856445,2.0694613456726074,0.0330037847161293,0.8824533820152283,0.9722199440002441,True,,2.0013041496276855,5.772446632385254,6.9182963371276855,6.9182963371276855,0.46247708797454834,0.00903648155896614,0.8793026208877563,0.8967506885528564,True,,1.8531769514083862,5.921521186828613,7.31074857711792,7.310748100280762,0.4624747335910797,0.009036529902368784,0.9260075092315674,0.9593642950057983,True,,1.5696502923965454,6.165925025939941,7.557328701019287,7.557329177856445,0.46244627237319946,0.009036426354820529,0.8914344310760498,0.9746274948120117
1,data_wgs,1,1,True,True,12.01,17.64138936402133,0.0,0.0,11.427414894104004,11.958109855651855,3.624143123626709,0,11.427414894104004,12.01,0,0,0,0,"ig,lime,ks","zero,boundarycrawler,gs",64,5,50,0.1,smoothgrad,300,64,True,,1.6227290630340576,5.023991584777832,6.979183197021484,6.979183197021484,0.3874776363372803,0.007270548213273287,0.9238168597221375,-0.7510780692100525,True,,0.47187015414237976,5.434662342071533,7.989255905151367,7.989255905151367,0.38746848702430725,0.007270553770164649,0.9611765742301941,-0.9137793183326721,True,,0.446907639503479,5.403017044067383,8.190204620361328,8.190204620361328,0.38746845722198486,0.007270546560175717,0.9727350473403931,-0.8726096749305725,True,,1.6227290630340576,5.023991584777832,6.979183197021484,6.979183197021484,1.523516297340393,0.02124543593575557,0.9228118658065796,-0.7455753087997437,True,,0.47187015414237976,5.434662342071533,7.989255905151367,7.989255905151367,1.5380021333694458,0.021438578019539516,0.9581544995307922,-0.9095719456672668,True,,0.446907639503479,5.403017044067383,8.190204620361328,8.190204620361328,1.3986809253692627,0.01899234186857939,0.9706212878227234,-0.8702618479728699,True,,1.6227290630340576,5.023991584777832,6.979183197021484,6.979183197021484,0.3709728717803955,0.007202986266929656,0.9238169193267822,-0.7510783076286316,True,,0.47187015414237976,5.434662342071533,7.989255905151367,7.989255905151367,0.3709821105003357,0.0072027732501737775,0.9611765742301941,-0.9137792587280273,True,,0.446907639503479,5.403017044067383,8.190204620361328,8.190204620361328,0.3709486722946167,0.007202783358904222,0.9727350473403931,-0.8726096153259277
2,data_wgs,1,1,True,True,12.51,20.43905181229394,0.0,0.0,11.878790855407715,12.500497817993164,4.368434429168701,0,11.878790855407715,12.51,0,0,0,0,"ig,lime,ks","zero,boundarycrawler,gs",64,5,50,0.1,smoothgrad,300,64,True,,1.8340246677398682,5.953566074371338,8.17377758026123,8.17377758026123,0.4888089895248413,0.0071918833690385025,0.9716604948043823,-0.7892638444900513,True,,1.3344467878341675,6.5565009117126465,8.296957969665527,8.296957969665527,0.48881733417510986,0.007191973901353776,0.954876720905304,-0.9180762767791748,True,,1.757179617881775,6.541571140289307,8.00611686706543,8.00611686706543,0.4888074994087219,0.0071919231753175454,0.9069646596908569,-0.9443490505218506,True,,1.7973064184188843,5.990284442901611,8.17377758026123,8.17377758026123,1.95143723487854,0.019292340986430644,0.9721473455429077,-0.783957839012146,True,,1.3344467878341675,6.5565009117126465,8.296957969665527,8.296957969665527,1.8155736923217773,0.019052529241889715,0.9518973231315613,-0.9134583473205566,True,,1.757179617881775,6.541571140289307,8.00611686706543,8.00611686706543,1.9144142866134644,0.019368009734898807,0.9034979343414307,-0.9422495365142822,True,,1.8340246677398682,5.953566074371338,8.17377758026123,8.17377758026123,0.43903085589408875,0.008837113839884598,0.9716603755950928,-0.7892636060714722,True,,1.3344467878341675,6.5565009117126465,8.296957969665527,8.296957969665527,0.4389829933643341,0.008837241857933501,0.9548766016960144,-0.9180762767791748,True,,1.757179617881775,6.541571140289307,8.00611686706543,8.00611686706543,0.43898653984069824,0.008836919527190427,0.9069645404815674,-0.9443488121032715
3,data_wgs,1,1,True,True,12.51,19.86773991549698,0.0,0.0,11.683564186096191,12.435774803161621,4.226312637329102,0,11.683564186096191,12.51,0,0,0,0,"ig,lime,ks","zero,boundarycrawler,gs",64,5,50,0.1,smoothgrad,300,64,True,,1.7871108055114746,6.129533767700195,8.336830139160156,8.33682918548584,0.4793069660663605,0.007413948319541911,0.9152001738548279,-0.8086034059524536,True,,1.6373800039291382,6.728702068328857,8.0718994140625,8.071898460388184,0.4793086051940918,0.0074139259678001205,0.9540154337882996,-0.9128339290618896,True,,2.445268392562866,6.9841437339782715,7.152960777282715,7.152959823608398,0.47931918501853943,0.0074139454091588656,0.9294592142105103,-0.7888619303703308,True,,1.7871108055114746,6.129533767700195,8.336830139160156,8.33682918548584,2.5755183696746826,0.029081897685925166,0.9125803709030151,-0.8050904273986816,True,,1.6373800039291382,6.728702068328857,8.0718994140625,8.071898460388184,2.5627918243408203,0.02938121122618516,0.9506992101669312,-0.908226490020752,True,,2.445268392562866,6.9841437339782715,7.152960777282715,7.152959823608398,2.456113338470459,0.02798288278281689,0.9280032515525818,-0.7837148904800415,True,,1.7871108055114746,6.129533767700195,8.336830139160156,8.33682918548584,0.46897825598716736,0.007530302546607952,0.9152002334594727,-0.8086032867431641,True,,1.6373800039291382,6.728702068328857,8.0718994140625,8.071898460388184,0.46894851326942444,0.007530403944353263,0.9540152549743652,-0.9128336906433105,True,,2.445268392562866,6.9841437339782715,7.152960777282715,7.152959823608398,0.4689478576183319,0.007530333466517428,0.9294593334197998,-0.7888618111610413
4,data_wgs,0,0,True,True,8.51,23.513787106676947,0.0,0.0,7.656009674072266,8.342795372009277,3.328529119491577,0,7.656009674072266,8.51,0,0,0,0,"ig,lime,ks","zero,boundarycrawler,gs",64,5,50,0.1,smoothgrad,300,64,True,,1.5426117181777954,5.014908790588379,6.436670303344727,6.436670303344727,0.39293989539146423,0.007948713974716764,0.8757824301719666,0.9316263794898987,True,,1.660966396331787,4.997865676879883,6.069355010986328,6.069354057312012,0.3929385244846344,0.007948719003858665,0.9338683485984802,0.956294059753418,True,,0.8842290043830872,4.863128662109375,6.891067028045654,6.891066551208496,0.39295119047164917,0.00794873054449757,0.9256666302680969,0.9800616502761841,True,,1.5426117181777954,5.014908790588379,6.436670303344727,6.436670303344727,1.9237849712371826,0.022522141846517723,0.8682956695556641,0.9298166632652283,True,,1.660966396331787,4.997865676879883,6.069355010986328,6.069354057312012,2.5802059173583984,0.03163434810315569,0.9277628660202026,0.9543412923812866,True,,0.8842290043830872,4.863128662109375,6.891067028045654,6.891066551208496,1.8385931253433228,0.023808362893760204,0.9180523753166199,0.9766270518302917,True,,1.5426117181777954,5.014908790588379,6.436670303344727,6.436670303344727,0.4198099374771118,0.007989602124628922,0.8757824897766113,0.9316264390945435,True,,1.660966396331787,4.997865676879883,6.069355010986328,6.069354057312012,0.41978734731674194,0.007989673789901038,0.9338681697845459,0.9562938213348389,True,,0.8842290043830872,4.863128662109375,6.891067028045654,6.891066551208496,0.4198145270347595,0.007989715528674423,0.9256666302680969,0.9800617694854736
5,data_wgs,0,0,True,True,8.01,16.423692959179313,0.0,0.0,7.6905083656311035,7.988798141479492,2.2589080333709717,0,7.6905083656311035,8.01,0,0,0,0,"ig,lime,ks","zero,boundarycrawler,gs",64,5,50,0.1,smoothgrad,300,64,True,,1.4036699533462524,4.638139247894287,5.610241413116455,5.610241889953613,0.477541983127594,0.007751852972432971,0.8434546589851379,0.8293192386627197,True,,1.10590398311615,4.498793601989746,6.085496425628662,6.08549690246582,0.47754138708114624,0.007751838909462095,0.9285943508148193,0.9536268711090088,True,,1.1381547451019287,4.762640953063965,5.95645809173584,5.956458568572998,0.47753840684890747,0.007751816449066003,0.8680356740951538,0.9676464796066284,True,,1.4036699533462524,4.638139247894287,5.610241413116455,5.610241889953613,1.872601866722107,0.022404270681242146,0.8354992866516113,0.8296275734901428,True,,1.10590398311615,4.498793601989746,6.085496425628662,6.08549690246582,1.8874484300613403,0.022423735198875267,0.9222850799560547,0.9519838094711304,True,,1.1381547451019287,4.762640953063965,5.95645809173584,5.956458568572998,1.5129399299621582,0.020869539678096773,0.8587468862533569,0.9676967859268188,True,,1.4036699533462524,4.638139247894287,5.610241413116455,5.610241889953613,0.45530861616134644,0.008515145039806764,0.8434547781944275,0.829319417476654,True,,1.10590398311615,4.498793601989746,6.085496425628662,6.08549690246582,0.4552920460700989,0.00851502975759407,0.9285948276519775,0.9536271095275879,True,,1.1381547451019287,4.762640953063965,5.95645809173584,5.956458568572998,0.4553019404411316,0.008515140367671847,0.8680358529090881,0.9676465392112732
6,data_wgs,1,1,True,True,12.51,15.417608917913435,0.0,0.0,12.02408218383789,12.471625328063965,3.3156092166900635,0,12.02408218383789,12.51,0,0,0,0,"ig,lime,ks","zero,boundarycrawler,gs",64,5,50,0.1,smoothgrad,300,64,True,,2.01827073097229,5.774057388305664,7.9822678565979,7.9822678565979,0.3773858845233917,0.0064006319657588994,0.9463433027267456,-0.7779799103736877,True,,1.3777083158493042,6.534557819366455,8.258655548095703,8.258654594421387,0.37739309668540955,0.006400655943434685,0.9564595818519592,-0.9071663022041321,True,,1.4932191371917725,6.678123474121094,8.015467643737793,8.015466690063477,0.37739303708076477,0.006400618224870413,0.9439939260482788,-0.8336457014083862,True,,2.01827073097229,5.774057388305664,7.9822678565979,7.9822678565979,2.8153228759765625,0.02588810995221138,0.9464291334152222,-0.7706854939460754,True,,1.3777083158493042,6.534557819366455,8.258655548095703,8.258654594421387,2.8142173290252686,0.025550417819370827,0.9535102844238281,-0.9025527238845825,True,,1.4932191371917725,6.678123474121094,8.015467643737793,8.015466690063477,2.8229565620422363,0.025570122245699167,0.9406954050064087,-0.8288292288780212,True,,2.01827073097229,5.774057388305664,7.9822678565979,7.9822678565979,0.4028143882751465,0.007170997210778296,0.946343183517456,-0.7779801487922668,True,,1.3777083158493042,6.534557819366455,8.258655548095703,8.258654594421387,0.40276792645454407,0.007171020618019005,0.9564595222473145,-0.907166063785553,True,,1.4932191371917725,6.678123474121094,8.015467643737793,8.015466690063477,0.40270599722862244,0.007171061541885138,0.9439938068389893,-0.8336457014083862
7,data_wgs,0,0,True,True,8.51,19.36463867540587,0.0,0.0,8.05421257019043,8.490477561950684,2.8156089782714844,0,8.05421257019043,8.51,0,0,0,0,"ig,lime,ks","zero,boundarycrawler,gs",64,5,50,0.1,smoothgrad,300,64,True,,1.2774178981781006,5.7096686363220215,6.93764066696167,6.937641143798828,0.3929784893989563,0.008840739928806822,0.7847381830215454,0.9277546405792236,True,,1.9252125024795532,5.372339725494385,6.189882278442383,6.189882278442383,0.39296963810920715,0.00884077395312488,0.924476683139801,0.9506161212921143,True,,1.4687144756317139,5.696816444396973,6.700024604797363,6.700024604797363,0.39297837018966675,0.008840723584095636,0.8686851263046265,0.9579505920410156,True,,1.2774178981781006,5.7096686363220215,6.93764066696167,6.937641143798828,1.8022302389144897,0.028914824935297172,0.7788568735122681,0.924702525138855,True,,1.9255183935165405,5.372033596038818,6.187434196472168,6.187434196472168,1.5986870527267456,0.02627077301343282,0.9184089303016663,0.9491002559661865,True,,1.4687144756317139,5.696816444396973,6.700024604797363,6.700024604797363,1.7916126251220703,0.028599536760399738,0.8667371869087219,0.9560115337371826,True,,1.2774178981781006,5.7096686363220215,6.93764066696167,6.937641143798828,0.46450287103652954,0.00816096553268532,0.7847384810447693,0.9277546405792236,True,,1.9252125024795532,5.372339725494385,6.189882278442383,6.189882278442383,0.4644877314567566,0.008160754510511955,0.9244770407676697,0.9506162405014038,True,,1.4687144756317139,5.696816444396973,6.700024604797363,6.700024604797363,0.464491069316864,0.008160898881033062,0.8686856031417847,0.95795077085495
8,data_wgs,0,0,True,True,9.51,21.998326669861495,0.0,0.0,8.796923637390137,9.399465560913086,3.5217983722686768,0,8.796923637390137,9.51,0,0,0,0,"ig,lime,ks","zero,boundarycrawler,gs",64,5,50,0.1,smoothgrad,300,64,True,,1.6699957847595215,5.713391304016113,6.890777111053467,6.890777587890625,0.4162764251232147,0.008822385904689629,0.8249239921569824,0.9453945159912109,True,,1.7338759899139404,5.478335380554199,6.972690582275391,6.972690582275391,0.4162750542163849,0.008822403708472848,0.9387583136558533,0.9637719392776489,True,,1.7002651691436768,5.973947048187256,7.123915195465088,7.12391471862793,0.4162790775299072,0.008822401977765064,0.8691770434379578,0.9659230709075928,True,,1.6699957847595215,5.713391304016113,6.890777111053467,6.890777587890625,1.3174721002578735,0.0224050326893727,0.8166975378990173,0.9414757490158081,True,,1.7338759899139404,5.478335380554199,6.972690582275391,6.972690582275391,1.32378089427948,0.022923294423768916,0.9342503547668457,0.9614261984825134,True,,1.7002651691436768,5.973947048187256,7.123915195465088,7.12391471862793,1.322263240814209,0.01946203876286745,0.86899334192276,0.9665519595146179,True,,1.6699957847595215,5.713391304016113,6.890777111053467,6.890777587890625,0.4319373667240143,0.008277084158423046,0.8249243497848511,0.9453945755958557,True,,1.7338759899139404,5.478335380554199,6.972690582275391,6.972690582275391,0.43191391229629517,0.008277272013947368,0.938758373260498,0.9637718796730042,True,,1.7002651691436768,5.973947048187256,7.123915195465088,7.12391471862793,0.4319024682044983,0.008277210802771152,0.8691773414611816,0.9659230709075928
9,data_wgs,1,1,True,True,14.01,20.241768319298387,0.0,0.0,13.039320945739746,13.982135772705078,4.838221549987793,0,13.039320945739746,14.01,0,0,0,0,"ig,lime,ks","zero,boundarycrawler,gs",64,5,50,0.1,smoothgrad,300,64,True,,2.0995407104492188,6.790567398071289,9.126328468322754,9.12632942199707,0.49344778060913086,0.007470606096709768,0.9484822750091553,-0.8194846510887146,True,,1.878661036491394,7.49235725402832,8.984907150268555,8.984906196594238,0.49345654249191284,0.007470609604691466,0.9578359723091125,-0.9099633097648621,True,,2.965217351913452,7.508785247802734,7.728887557983398,7.728887557983398,0.49344730377197266,0.00747060829307884,0.9475741386413574,-0.7913039922714233,True,,2.0995407104492188,6.790567398071289,9.126328468322754,9.12632942199707,1.7526047229766846,0.027146205119788647,0.9480782151222229,-0.8122224807739258,True,,1.8789126873016357,7.492105484008789,8.982892990112305,8.982892990112305,1.7539756298065186,0.026846955654521783,0.9550100564956665,-0.9052489995956421,True,,2.965217351913452,7.508785247802734,7.728887557983398,7.728887557983398,1.7570059299468994,0.02686029706771175,0.9450344443321228,-0.7835993766784668,True,,2.0995407104492188,6.790567398071289,9.126328468322754,9.12632942199707,0.43626901507377625,0.007669932100300988,0.9484822750091553,-0.8194848299026489,True,,1.878661036491394,7.49235725402832,8.984907150268555,8.984906196594238,0.43627965450286865,0.007669760030694306,0.9578360319137573,-0.9099636077880859,True,,2.965217351913452,7.508785247802734,7.728887557983398,7.728887557983398,0.4362989068031311,0.0076698450138792396,0.9475741386413574,-0.7913045883178711
