num_feature,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,class,gs_success,radius_found,x_enemy_0,x_enemy_1,x_enemy_2,x_enemy_3,x_enemy_4,x_enemy_5,x_enemy_6,x_enemy_7,x_boundary_0,x_boundary_1,x_boundary_2,x_boundary_3,x_boundary_4,x_boundary_5,x_boundary_6,x_boundary_7,dist_x0_enemy,dist_x0_boundary
8,-1.843776822090149,-0.9635809659957886,-1.875044345855713,-4.613910675048828,-3.254694700241089,-3.890679359436035,-6.47438383102417,-2.5144879817962646,0,True,9.51,-0.2807961702346802,0.18974542617797852,-1.2173666954040527,-4.169714450836182,-2.7637100219726562,0.8998723030090332,-0.5929446220397949,2.8010942935943604,-0.2808893024921417,0.1896766871213913,-1.217405915260315,-4.169740676879883,-2.7637393474578857,0.8995866775512695,-0.593295156955719,2.8007774353027344,9.510000228881836,9.50943374633789
8,4.439712047576904,3.8586132526397705,4.235711097717285,7.884737014770508,6.434863567352295,2.729884624481201,4.155555248260498,6.882574558258057,1,True,12.01,3.6230316162109375,0.10211038589477539,1.6100773811340332,6.072659492492676,3.178185224533081,-3.421853542327881,-2.180213451385498,1.3424978256225586,3.6265597343444824,0.11834082007408142,1.6214218139648438,6.080488204956055,3.192255973815918,-3.3952741622924805,-2.152839183807373,1.3664345741271973,12.010000228881836,11.958109855651855
8,4.673459053039551,3.986194610595703,6.935849189758301,5.443358421325684,5.627073764801025,4.355607032775879,3.8786253929138184,6.469699382781982,1,True,12.51,2.7513175010681152,1.921332836151123,5.351415634155273,3.2214503288269043,4.737124443054199,0.4199047088623047,-3.654083728790283,-1.7808184623718262,2.752777099609375,1.9229013919830322,5.352619171142578,3.223137855529785,4.737800121307373,0.42289426922798157,-3.648361921310425,-1.774551272392273,12.50999927520752,12.500497817993164
8,3.799670934677124,3.9893321990966797,8.249493598937988,7.605381488800049,5.530020713806152,3.601600170135498,2.797745943069458,7.570510387420654,1,True,12.51,-2.2911369800567627,0.8802545070648193,8.202353477478027,4.206450462341309,3.6841628551483154,-1.9880108833312988,-3.490926504135132,2.6733174324035645,-2.2549986839294434,0.8987014889717102,8.202632904052734,4.226617336273193,3.695115089416504,-1.9548461437225342,-3.4536142349243164,2.70237398147583,12.50999927520752,12.435774803161621
8,-4.377367973327637,-0.18065015971660614,-1.2470097541809082,-0.1996086686849594,-4.460187911987305,-4.125541687011719,-4.460928916931152,-1.1463805437088013,0,True,8.51,-0.6463172435760498,1.1535972356796265,-1.44493567943573,0.06250633299350739,-2.9772300720214844,-1.973233938217163,1.0784525871276855,3.2233948707580566,-0.7196251153945923,1.1273819208145142,-1.4410467147827148,0.057356275618076324,-3.0063674449920654,-2.0155224800109863,0.9696143865585327,3.1375370025634766,8.510001182556152,8.342795372009277
8,-1.6627017259597778,-1.6206961870193481,-3.348234176635742,-1.018979787826538,-4.190849781036377,-4.0863776206970215,-5.088837623596191,-0.9193799495697021,0,True,8.01,-0.6292803287506104,-0.8778418302536011,-2.3742809295654297,-0.2089594006538391,-4.010647296905518,0.3562774658203125,-1.592284917831421,4.4602155685424805,-0.6320157051086426,-0.8798081874847412,-2.376859188079834,-0.21110346913337708,-4.0111236572265625,0.34451809525489807,-1.6015400886535645,4.445976257324219,8.00999927520752,7.988798141479492
8,6.558067321777344,2.662097454071045,8.455972671508789,7.31613826751709,6.8965840339660645,3.609851360321045,4.7003350257873535,4.750851154327393,1,True,12.51,2.478344440460205,-1.060021162033081,7.094880104064941,4.965106964111328,3.742431402206421,-3.531463146209717,0.19916486740112305,-1.365870475769043,2.490859031677246,-1.0486036539077759,7.099055290222168,4.972318649291992,3.7521066665649414,-3.5095572471618652,0.21297219395637512,-1.3471074104309082,12.50999927520752,12.471625328063965
8,-3.7511489391326904,0.3709283471107483,-1.6742225885391235,-2.3415069580078125,-3.6496081352233887,-3.1340432167053223,-7.026637077331543,-0.29053995013237,0,True,8.51,-1.6068122386932373,-0.26504087448120117,-0.47391998767852783,-0.6916390657424927,-2.5463409423828125,0.35052990913391113,-0.9336686134338379,3.2831084728240967,-1.6117315292358398,-0.26358193159103394,-0.47667354345321655,-0.6954239010810852,-2.5488719940185547,0.3425360918045044,-0.9476462602615356,3.2749102115631104,8.510000228881836,8.490477561950684
8,-3.1342811584472656,-1.6306605339050293,-0.4958999454975128,-2.1716785430908203,-3.086136817932129,-6.155960559844971,-5.776962757110596,-0.12695735692977905,0,True,9.51,-0.6687848567962646,-0.7810994386672974,0.9366275072097778,-2.3405697345733643,-3.293344259262085,-1.0134859085083008,-2.350620985031128,6.455687999725342,-0.6974411010742188,-0.7909737229347229,0.9199774265289307,-2.338606834411621,-3.29093599319458,-1.073256492614746,-2.3904449939727783,6.379178047180176,9.510000228881836,9.399465560913086
8,4.724679470062256,1.4022656679153442,7.425889015197754,5.644352912902832,8.46566390991211,4.412097454071045,3.7516913414001465,8.369723320007324,1,True,14.01,-2.9530558586120605,-0.5168740749359131,6.334332466125488,3.2842395305633545,4.764227867126465,-0.7434444427490234,-2.6806631088256836,1.6442246437072754,-2.9377856254577637,-0.5130571722984314,6.336503505706787,3.288933753967285,4.771589279174805,-0.733190655708313,-2.667869806289673,1.6576007604599,14.010000228881836,13.982135772705078
