idx,dataset,method_a,method_b,jaccard_topk,spearman_rank,delta_l2
0,data_wgs,ig_zero,ig_boundary,1.0,-1.0,1.4210222959518433
1,data_wgs,ig_zero,ig_boundary,1.0,1.0,0.4013744294643402
2,data_wgs,ig_zero,ig_boundary,1.0,1.0,0.25339317321777344
3,data_wgs,ig_zero,ig_boundary,1.0,-1.0,2.8737831115722656
4,data_wgs,ig_zero,ig_boundary,1.0,1.0,1.1466295719146729
5,data_wgs,ig_zero,ig_boundary,1.0,1.0,1.0240604877471924
6,data_wgs,ig_zero,ig_boundary,1.0,1.0,0.3248361647129059
7,data_wgs,ig_zero,ig_boundary,1.0,1.0,2.2326302528381348
8,data_wgs,ig_zero,ig_boundary,1.0,1.0,0.6263284683227539
9,data_wgs,ig_zero,ig_boundary,1.0,1.0,0.9994477033615112
10,data_wgs,ig_zero,ig_boundary,1.0,-1.0,1.1406536102294922
11,data_wgs,ig_zero,ig_boundary,1.0,1.0,0.7959331274032593
12,data_wgs,ig_zero,ig_boundary,1.0,1.0,1.2374228239059448
13,data_wgs,ig_zero,ig_boundary,1.0,1.0,1.8843965530395508
14,data_wgs,ig_zero,ig_boundary,1.0,-1.0,2.5515968799591064
15,data_wgs,ig_zero,ig_boundary,1.0,1.0,0.5159664750099182
16,data_wgs,ig_zero,ig_boundary,1.0,1.0,1.1582703590393066
17,data_wgs,ig_zero,ig_boundary,1.0,-1.0,2.4333243370056152
18,data_wgs,ig_zero,ig_boundary,1.0,1.0,0.6644862294197083
19,data_wgs,ig_zero,ig_boundary,1.0,1.0,1.3092780113220215
20,data_wgs,ig_zero,ig_boundary,1.0,1.0,0.6269692778587341
21,data_wgs,ig_zero,ig_boundary,1.0,1.0,0.7541871070861816
22,data_wgs,ig_zero,ig_boundary,1.0,-1.0,2.222993850708008
23,data_wgs,ig_zero,ig_boundary,1.0,1.0,1.7717416286468506
24,data_wgs,ig_zero,ig_boundary,1.0,1.0,0.6992266774177551
25,data_wgs,ig_zero,ig_boundary,1.0,1.0,2.010582447052002
26,data_wgs,ig_zero,ig_boundary,1.0,1.0,0.3243589997291565
27,data_wgs,ig_zero,ig_boundary,1.0,1.0,0.25527170300483704
28,data_wgs,ig_zero,ig_boundary,1.0,1.0,0.7263774275779724
29,data_wgs,ig_zero,ig_boundary,1.0,1.0,1.0276786088943481
30,data_wgs,ig_zero,ig_boundary,1.0,1.0,0.41601866483688354
31,data_wgs,ig_zero,ig_boundary,1.0,-1.0,2.5673139095306396
32,data_wgs,ig_zero,ig_boundary,1.0,1.0,0.4255957007408142
33,data_wgs,ig_zero,ig_boundary,1.0,1.0,1.174539566040039
34,data_wgs,ig_zero,ig_boundary,1.0,1.0,1.6761606931686401
35,data_wgs,ig_zero,ig_boundary,1.0,1.0,0.6332211494445801
36,data_wgs,ig_zero,ig_boundary,1.0,1.0,1.1764172315597534
37,data_wgs,ig_zero,ig_boundary,1.0,1.0,0.3002784252166748
38,data_wgs,ig_zero,ig_boundary,1.0,1.0,0.9724835157394409
39,data_wgs,ig_zero,ig_boundary,1.0,1.0,2.641465187072754
40,data_wgs,ig_zero,ig_boundary,1.0,1.0,1.11758553981781
41,data_wgs,ig_zero,ig_boundary,1.0,1.0,0.39974695444107056
42,data_wgs,ig_zero,ig_boundary,1.0,1.0,0.5514764189720154
43,data_wgs,ig_zero,ig_boundary,1.0,1.0,1.7445101737976074
44,data_wgs,ig_zero,ig_boundary,1.0,1.0,0.7796111106872559
45,data_wgs,ig_zero,ig_boundary,1.0,1.0,1.6033904552459717
46,data_wgs,ig_zero,ig_boundary,1.0,1.0,1.0102465152740479
47,data_wgs,ig_zero,ig_boundary,1.0,1.0,0.6970590949058533
48,data_wgs,ig_zero,ig_boundary,1.0,1.0,0.6870699524879456
49,data_wgs,ig_zero,ig_boundary,1.0,1.0,1.594886302947998
50,data_wgs,ig_zero,ig_boundary,1.0,1.0,0.2654363811016083
51,data_wgs,ig_zero,ig_boundary,1.0,1.0,1.0237089395523071
52,data_wgs,ig_zero,ig_boundary,1.0,1.0,1.9383736848831177
53,data_wgs,ig_zero,ig_boundary,1.0,1.0,0.594854474067688
54,data_wgs,ig_zero,ig_boundary,1.0,1.0,3.584260940551758
55,data_wgs,ig_zero,ig_boundary,1.0,-1.0,0.7944326996803284
56,data_wgs,ig_zero,ig_boundary,1.0,1.0,3.037052869796753
57,data_wgs,ig_zero,ig_boundary,1.0,1.0,1.9964302778244019
58,data_wgs,ig_zero,ig_boundary,1.0,1.0,2.8291122913360596
59,data_wgs,ig_zero,ig_boundary,1.0,1.0,0.5458253026008606
60,data_wgs,ig_zero,ig_boundary,1.0,1.0,0.49279701709747314
61,data_wgs,ig_zero,ig_boundary,1.0,1.0,1.9020371437072754
62,data_wgs,ig_zero,ig_boundary,1.0,1.0,1.5692412853240967
63,data_wgs,ig_zero,ig_boundary,1.0,-1.0,0.8333792090415955
64,data_wgs,ig_zero,ig_boundary,1.0,1.0,2.8205432891845703
65,data_wgs,ig_zero,ig_boundary,1.0,1.0,1.32731032371521
