num_feature,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,class,gs_success,radius_found,x_enemy_0,x_enemy_1,x_enemy_2,x_enemy_3,x_enemy_4,x_enemy_5,x_enemy_6,x_enemy_7,x_enemy_8,x_enemy_9,x_enemy_10,x_enemy_11,x_enemy_12,x_enemy_13,x_enemy_14,x_boundary_0,x_boundary_1,x_boundary_2,x_boundary_3,x_boundary_4,x_boundary_5,x_boundary_6,x_boundary_7,x_boundary_8,x_boundary_9,x_boundary_10,x_boundary_11,x_boundary_12,x_boundary_13,x_boundary_14,dist_x0_enemy,dist_x0_boundary
15,-1.7887012958526611,0.20785434544086456,-0.6651597619056702,1.8193875551223755,0.985541820526123,0.47250795364379883,1.5986756086349487,-1.8162018060684204,-1.683947205543518,0.35137420892715454,0.8229768872261047,1.3085602521896362,-0.4595864415168762,-0.5656493306159973,1.4446748495101929,1,True,1.1100000000000005,-1.7511569261550903,0.6350404024124146,-0.31376883387565613,1.5763893127441406,0.9290902018547058,0.8387616872787476,1.2715506553649902,-1.4167214632034302,-1.546125888824463,0.12967047095298767,0.34031856060028076,1.3215875625610352,-0.08092200756072998,-0.5147089958190918,1.5650792121887207,-1.7525064945220947,0.6196870803833008,-0.3263981342315674,1.5851227045059204,0.9311192035675049,0.8255982995033264,1.283307671546936,-1.4310789108276367,-1.551079273223877,0.1376386433839798,0.3576655387878418,1.3211195468902588,-0.09453146159648895,-0.5165398120880127,1.5607519149780273,1.1100000143051147,1.070106029510498
15,-0.05974479019641876,-1.8814973831176758,-0.7640577554702759,-1.3863047361373901,0.7646690607070923,0.28492867946624756,0.6755363941192627,1.1776829957962036,0.7932900190353394,1.9973357915878296,-2.7036139965057373,-1.0206103324890137,1.9773625135421753,-0.6449233293533325,0.7601765394210815,1,True,2.4099999999999997,-1.049466848373413,-1.6469014883041382,-0.8537065386772156,-0.121726393699646,1.0443764925003052,0.32329654693603516,0.542483925819397,0.3016337752342224,0.6634112000465393,0.8357090950012207,-2.7152130603790283,-0.5233906507492065,1.2737431526184082,-0.8792968392372131,0.3889237344264984,-1.0378189086914062,-1.6496626138687134,-0.8526515364646912,-0.13660895824432373,1.0410847663879395,0.3228449821472168,0.5440497994422913,0.31194382905960083,0.6649397015571594,0.8493801355361938,-2.715076446533203,-0.5292423963546753,1.2820237874984741,-0.8765386343002319,0.39329296350479126,2.4100000858306885,2.3816373348236084
15,-0.5752925276756287,0.5487536787986755,-1.5693473815917969,-1.0741868019104004,0.8971100449562073,0.2519124448299408,-0.7121389508247375,-0.13003979623317719,-0.8970351219177246,-0.09463068842887878,-4.753026485443115,0.2981288731098175,-0.5770300030708313,-0.9841152429580688,0.7725908160209656,1,True,2.2100000000000004,0.15693432092666626,0.6897529363632202,-1.4868744611740112,-0.5652218461036682,1.1073596477508545,0.09712795913219452,-1.045732855796814,-0.7168217897415161,-1.081575870513916,-0.498629093170166,-3.2370944023132324,0.8148242235183716,-0.18637633323669434,-0.8886090517044067,-0.011264503002166748,0.14166060090065002,0.6868118643760681,-1.4885947704315186,-0.575838565826416,1.1029739379882812,0.10035663843154907,-1.0387743711471558,-0.7045819163322449,-1.0777264833450317,-0.4902019500732422,-3.2687153816223145,0.8040463924407959,-0.19452506303787231,-0.8906012177467346,0.005086123943328857,2.2100000381469727,2.1639010906219482
15,0.29186245799064636,-0.7995230555534363,0.6309598684310913,-0.07355444133281708,-0.30859440565109253,0.061848074197769165,0.019020672887563705,-0.8097832798957825,0.9969528913497925,0.9496809244155884,0.9741395711898804,-0.5413806438446045,-0.11128643900156021,0.45103466510772705,-0.15393894910812378,0,True,0.9100000000000004,0.46946901082992554,-0.7595152854919434,0.7798750996589661,0.25738048553466797,-0.5658279657363892,0.04533131420612335,-0.3610718250274658,-1.2084332704544067,1.243344783782959,1.2132928371429443,1.3422491550445557,-0.5015833377838135,0.03961803764104843,0.4745367467403412,-0.2069893181324005,0.4685218036174774,-0.7597287893295288,0.779080867767334,0.2556155025959015,-0.5644559860229492,0.04541940242052078,-0.35904461145401,-1.2063071727752686,1.2420305013656616,1.2118868827819824,1.3402857780456543,-0.5017956495285034,0.03881320357322693,0.4744114279747009,-0.20670637488365173,0.9099999666213989,0.9051465392112732
15,-0.19513215124607086,0.42379721999168396,1.0999116897583008,-0.1069938987493515,0.8368810415267944,-2.484844446182251,0.7905208468437195,-1.6660257577896118,0.7162171006202698,-0.1513870358467102,-0.5336735844612122,1.6284722089767456,-1.0435339212417603,1.0780302286148071,1.9865108728408813,1,True,1.710000000000001,0.6229054927825928,0.2907789349555969,0.9549664258956909,-0.38807815313339233,1.2324848175048828,-1.8583505153656006,0.5716168880462646,-1.3661761283874512,-0.0864747166633606,-0.3076772689819336,-0.38115832209587097,1.5634815692901611,-0.44946402311325073,0.577296257019043,1.598569631576538,0.60892653465271,0.2930520176887512,0.9574432969093323,-0.3832748532295227,1.225724458694458,-1.869056224822998,0.5753575563430786,-1.3712999820709229,-0.07275798171758652,-0.3050065338611603,-0.38376450538635254,1.5645921230316162,-0.4596157670021057,0.5858529806137085,1.605198860168457,1.7100000381469727,1.680778980255127
15,1.0569487810134888,-1.0881820917129517,0.747027575969696,-0.7331507205963135,-1.0736223459243774,2.5096588134765625,-0.5562286376953125,-0.16991926729679108,1.4829615354537964,-0.6044204831123352,0.8463231325149536,2.400658130645752,-2.0447847843170166,1.1438044309616089,-0.2934318482875824,1,True,0.01,1.0597913265228271,-1.0881179571151733,0.747718334197998,-0.7307170629501343,-1.0725904703140259,2.5066940784454346,-0.5548213720321655,-0.1725948005914688,1.4859999418258667,-0.6037010550498962,0.845130205154419,2.400449275970459,-2.0435433387756348,1.145110845565796,-0.3006470203399658,1.0569489002227783,-1.088181972503662,0.7470276355743408,-0.7331507205963135,-1.073622226715088,2.5096588134765625,-0.5562286376953125,-0.16991928219795227,1.482961654663086,-0.6044204235076904,0.8463231325149536,2.400658130645752,-2.0447845458984375,1.1438045501708984,-0.2934318780899048,0.01000000536441803,3.6893541732752055e-07
15,1.3289895057678223,2.0207643508911133,1.6458461284637451,-0.5229602456092834,-0.3916779160499573,0.27992209792137146,-0.9806448221206665,0.4390176832675934,0.0441490039229393,-0.1256975680589676,0.03827039524912834,-0.2915566861629486,0.8337177634239197,0.451246976852417,-0.2923153340816498,0,True,0.45999999999999996,1.4446972608566284,2.2149314880371094,1.8482409715652466,-0.6122756004333496,-0.3884211480617523,0.4457401633262634,-0.9798131585121155,0.43569210171699524,0.13099315762519836,-0.1699008196592331,0.20172558724880219,-0.4207969009876251,0.8921225070953369,0.30356818437576294,-0.2154039442539215,1.4443163871765137,2.214292049407959,1.8475743532180786,-0.6119815111160278,-0.3884318470954895,0.44519418478012085,-0.9798159599304199,0.4357030391693115,0.13070721924304962,-0.16975528001785278,0.2011873871088028,-0.420371413230896,0.8919302225112915,0.3040543794631958,-0.21565717458724976,0.46000000834465027,0.45848533511161804
15,1.6090106964111328,-0.8753084540367126,-0.6559572219848633,3.8716814517974854,1.7512949705123901,-0.6270601153373718,-0.9059609174728394,-0.4094618558883667,1.0724588632583618,0.8521472215652466,2.2722952365875244,-1.0778435468673706,0.13758111000061035,0.5016171932220459,-0.4992400109767914,1,True,3.509999999999996,0.9587957262992859,-1.976318120956421,-0.47072476148605347,2.0851943492889404,1.0190141201019287,0.007653653621673584,-0.707311749458313,0.17077672481536865,1.011452078819275,-0.6185106039047241,0.9285380840301514,-1.932321310043335,-0.3489461839199066,-0.5489486455917358,-0.8174339532852173,0.9612950086593628,-1.9720861911773682,-0.4714367687702179,2.0920610427856445,1.0218290090560913,0.005213950760662556,-0.7080754041671753,0.1685464084148407,1.0116865634918213,-0.6128576993942261,0.9337031841278076,-1.9290368556976318,-0.34707605838775635,-0.5449105501174927,-0.8162108659744263,3.510000228881836,3.4965085983276367
15,-2.761786460876465,-1.2383540868759155,-0.05040910467505455,0.17807945609092712,0.4910902678966522,1.0410265922546387,-3.067033052444458,-1.8170764446258545,0.3275231719017029,2.1789376735687256,0.3170945346355438,0.5143079161643982,-1.5175241231918335,-0.007417210377752781,-1.6425375938415527,1,True,2.559999999999999,-2.031489849090576,-0.952049970626831,0.49013832211494446,0.6572181582450867,1.580750823020935,0.9054243564605713,-1.7442522048950195,-0.6358375549316406,0.7258502244949341,1.4702973365783691,-0.035730063915252686,0.05263841152191162,-1.6800041198730469,-0.2006922960281372,-1.5834277868270874,-2.034468173980713,-0.953217625617981,0.4879337549209595,0.6552640199661255,1.5763068199157715,0.9059773683547974,-1.7496470212936401,-0.6406551599502563,0.7242256999015808,1.4731874465942383,-0.0342911072075367,0.05452128127217293,-1.679341435432434,-0.19990405440330505,-1.5836687088012695,2.559999942779541,2.5495593547821045
15,-0.3427236080169678,0.026443585753440857,0.52625972032547,1.185139775276184,-0.5909684896469116,-3.768054246902466,-0.2933151423931122,0.6402010321617126,0.23292183876037598,-1.2102844715118408,0.0008290300029329956,1.6806113719940186,0.8145568370819092,-0.42146554589271545,0.7851868867874146,1,True,2.060000000000001,-0.11553138494491577,-0.11612074077129364,-0.40430116653442383,0.8329470753669739,-0.6732382774353027,-2.5014915466308594,0.5523593425750732,0.7161839008331299,0.4804433584213257,-1.148824691772461,-0.06722729653120041,1.011164903640747,0.5182428359985352,-0.5282527208328247,0.30274760723114014,-0.11645947396755219,-0.11553835868835449,-0.40049976110458374,0.8343858122825623,-0.6729022264480591,-2.5066657066345215,0.5489047169685364,0.7158734798431396,0.47943222522735596,-1.1490757465362549,-0.06694929301738739,1.013899564743042,0.5194532871246338,-0.5278165340423584,0.30471837520599365,2.059999942779541,2.0515847206115723
